character,Admiral Croft,Anna Weston,Anne Elliot,Anne Steele,Anne de Bourgh,Augusta Elton,Captain Benwick,Captain Harville,Captain Wentworth,Caroline Bingley,Catherine Morland,Charles Bingley,Charles Hayter,Charles Musgrove,Charlotte Lucas,Charlotte Palmer,Colonel Brandon,Colonel Fitzwilliam,Dr. Grant,Edmund Bertram,Edward Ferrars,Eleanor Tilney,Elinor Dashwood,Elizabeth Bennet,Elizabeth Elliot,Emma Woodhouse,Fanny Dashwood,Fanny Price,Fitzwilliam Darcy,Frank Churchill,Frederick Tilney,General Tilney,George Knightley,George Wickham,Georgiana Darcy,Harriet Smith,Henrietta Musgrove,Henry Crawford,Henry Tilney,Isabella Knightley,Isabella Thorpe,James Morland,Jane Bennet,Jane Fairfax,John Dashwood,John Knightley,John Thorpe,John Willoughby,Julia Bertram,Kitty Bennet,Lady Bertram,Lady Catherine de Bourgh,Lady Lucas,Lady Middleton,Lady Russell,Louisa Musgrove,Lucy Steele,Lydia Bennet,Margaret Dashwood,Maria Bertram,Marianne Dashwood,Mary Bennet,Mary Crawford,Mary Musgrove,Miss Bates,Mr. Allen,Mr. Bennet,Mr. Gardiner,Mr. Hurst,Mr. Musgrove,Mr. Perry,Mr. Rushworth,Mr. Shepherd,Mr. Weston,Mr. Woodhouse,Mr. Yates,Mrs. Allen,Mrs. Bates,Mrs. Bennet,Mrs. Clay,Mrs. Cole,Mrs. Croft,Mrs. Dashwood,Mrs. Ferrars,Mrs. Gardiner,Mrs. Grant,Mrs. Harville,Mrs. Hurst,Mrs. Jennings,Mrs. Morland,Mrs. Musgrove,Mrs. Norris,Mrs. Phillips,Mrs. Price,Mrs. Rushworth,Mrs. Smith,Mrs. Thorpe,Philip Elton,Robert Ferrars,Robert Martin,Sir John Middleton,Sir Thomas Bertram,Sir Walter Elliot,Sir William Lucas,Susan Price,Thomas Palmer,Tom Bertram,William Collins,William Elliot,William Price
Elizabeth Bennet,0.918795,0.954631,0.966277,0.502714,0.933097,0.968892,0.889765,0.956901,0.941642,0.977814,0.974901,0.972596,0.760934,0.947063,0.971018,0.921928,0.957882,0.95756,0.574678,0.963778,0.960331,0.967802,0.965475,1.0,0.934296,0.972313,0.927599,0.973448,0.988987,0.967336,0.959196,0.95045,0.966052,0.975976,0.961318,0.967732,0.916677,0.966567,0.963705,0.897649,0.97211,0.961305,0.983866,0.965681,0.919522,0.959501,0.966885,0.972362,0.949231,0.909917,0.95891,0.967536,0.791201,0.892015,0.87519,0.906078,0.960587,0.968431,0.812707,0.958026,0.941792,0.926784,0.970433,0.938514,0.94893,0.905534,0.969294,0.966846,0.815026,0.788748,0.95408,0.946409,0.843703,0.955655,0.957521,0.859597,0.942873,0.922765,0.977993,0.922437,0.88303,0.929554,0.95013,0.91866,0.972451,0.970495,0.875503,0.808928,0.947992,0.917088,0.901887,0.959745,0.828537,0.951696,0.826137,0.955678,0.83425,0.953874,0.895248,0.952083,0.933891,0.962648,0.886565,0.922858,0.859254,0.950474,0.931019,0.97913,0.953085,0.965879
Elizabeth Elliot,0.924224,0.915258,0.954026,0.533501,0.894855,0.916382,0.907833,0.916425,0.945428,0.923291,0.908358,0.921212,0.819583,0.926606,0.929538,0.882138,0.91653,0.897059,0.606143,0.909918,0.921819,0.91188,0.926872,0.934296,1.0,0.922377,0.903234,0.911332,0.928469,0.920967,0.89937,0.907569,0.920823,0.922261,0.910235,0.920586,0.928637,0.918171,0.915042,0.887349,0.902743,0.900967,0.921134,0.920307,0.899588,0.907263,0.903795,0.919414,0.908362,0.862992,0.909902,0.926185,0.77792,0.897142,0.954219,0.922838,0.921655,0.911462,0.809057,0.911969,0.909479,0.88488,0.924674,0.94533,0.912574,0.887381,0.887938,0.891218,0.769085,0.850778,0.908536,0.918368,0.9151,0.917436,0.917548,0.858487,0.90505,0.901282,0.918976,0.952675,0.8611,0.930021,0.913372,0.905876,0.926375,0.911452,0.877613,0.793219,0.918953,0.899163,0.921113,0.919011,0.83336,0.897934,0.839403,0.931773,0.832498,0.931229,0.878206,0.911433,0.925531,0.927565,0.957708,0.900486,0.853624,0.913074,0.882445,0.933919,0.958259,0.913579
Emma Woodhouse,0.928088,0.983204,0.967161,0.511539,0.92022,0.987147,0.894488,0.957537,0.942335,0.949671,0.970173,0.942499,0.765987,0.947627,0.949613,0.925758,0.956916,0.934841,0.592349,0.968328,0.961783,0.966092,0.964363,0.972313,0.922377,1.0,0.932505,0.974244,0.962496,0.990099,0.956979,0.945593,0.99402,0.951753,0.933059,0.992611,0.922581,0.969057,0.96244,0.937971,0.969137,0.959358,0.95696,0.989176,0.922942,0.981627,0.964777,0.967877,0.957771,0.887524,0.95992,0.941964,0.771994,0.896527,0.88106,0.910327,0.960101,0.942685,0.818336,0.963934,0.942218,0.910026,0.974399,0.939034,0.974472,0.915854,0.947953,0.946139,0.796519,0.800635,0.975986,0.955611,0.858821,0.982461,0.986219,0.871251,0.947718,0.953069,0.951874,0.929729,0.901849,0.935537,0.950199,0.921205,0.950027,0.972063,0.882737,0.775534,0.950261,0.926532,0.913543,0.965274,0.811941,0.948198,0.828307,0.961782,0.852252,0.982261,0.897735,0.972914,0.939148,0.96461,0.895154,0.90231,0.866756,0.953764,0.93611,0.954856,0.953542,0.964216
Fanny Dashwood,0.894502,0.926361,0.928223,0.604787,0.899759,0.933079,0.866453,0.901351,0.906782,0.918448,0.91916,0.912345,0.745096,0.90861,0.920607,0.913688,0.945539,0.890047,0.628257,0.943227,0.955213,0.924867,0.961518,0.927599,0.903234,0.932505,1.0,0.949776,0.920289,0.928337,0.907443,0.904021,0.927653,0.911929,0.910509,0.928569,0.894289,0.937303,0.919075,0.887985,0.917132,0.915988,0.921162,0.935478,0.943102,0.918002,0.914958,0.941754,0.926284,0.863263,0.944117,0.911762,0.770627,0.913386,0.878803,0.884815,0.9584,0.912506,0.838183,0.926118,0.944755,0.87274,0.947391,0.913018,0.926857,0.886919,0.896974,0.905305,0.758783,0.795485,0.919538,0.920668,0.848392,0.927315,0.924427,0.841157,0.916964,0.912013,0.923686,0.908393,0.864959,0.914887,0.947077,0.955552,0.920932,0.932426,0.85288,0.76383,0.959954,0.909955,0.893233,0.949413,0.80801,0.921822,0.859485,0.925281,0.841562,0.928425,0.910577,0.913961,0.934181,0.940566,0.882367,0.87167,0.90604,0.946061,0.906566,0.92312,0.916559,0.935413
Fanny Price,0.924023,0.950052,0.970972,0.508214,0.917668,0.967681,0.888781,0.962553,0.943653,0.945128,0.977966,0.936384,0.756285,0.949312,0.937781,0.919551,0.955112,0.934127,0.597721,0.989898,0.965184,0.969701,0.964759,0.973448,0.911332,0.974244,0.949776,1.0,0.958721,0.970335,0.963494,0.94994,0.966609,0.947725,0.932765,0.969814,0.922012,0.986593,0.966149,0.892101,0.973283,0.961543,0.952774,0.965812,0.925217,0.958508,0.966024,0.970783,0.96601,0.889626,0.98562,0.939811,0.761787,0.894972,0.872408,0.91056,0.963183,0.943267,0.81067,0.97281,0.941399,0.914595,0.990887,0.939875,0.947217,0.901698,0.944691,0.949373,0.798338,0.786271,0.953465,0.960917,0.843798,0.952347,0.957186,0.868912,0.937301,0.920001,0.944473,0.920843,0.876755,0.929763,0.947006,0.922616,0.947027,0.985016,0.879078,0.753406,0.945631,0.914881,0.905856,0.981834,0.790395,0.969531,0.849785,0.957216,0.840848,0.947274,0.902975,0.949611,0.934812,0.983472,0.88975,0.900528,0.90617,0.949446,0.952336,0.948512,0.949568,0.985242
Fitzwilliam Darcy,0.917256,0.950618,0.955078,0.492939,0.930402,0.959398,0.896967,0.947405,0.939683,0.978663,0.95499,0.983392,0.768849,0.940592,0.971458,0.904839,0.954739,0.958974,0.583415,0.954785,0.954274,0.949754,0.95324,0.988987,0.928469,0.962496,0.920289,0.958721,1.0,0.96328,0.953924,0.944855,0.965438,0.983633,0.965041,0.958771,0.909348,0.964859,0.954913,0.889414,0.95775,0.951883,0.972647,0.955284,0.921502,0.957121,0.963327,0.96422,0.939803,0.894105,0.942587,0.963328,0.785277,0.884036,0.871928,0.895858,0.94806,0.955514,0.796278,0.950465,0.929291,0.911425,0.961634,0.926897,0.941043,0.909219,0.969337,0.955765,0.82922,0.797629,0.95113,0.951211,0.852645,0.955257,0.954835,0.872606,0.933613,0.915415,0.973866,0.91497,0.878381,0.92312,0.941625,0.909835,0.967796,0.956888,0.865868,0.81326,0.936832,0.911181,0.897593,0.947511,0.836186,0.930501,0.822389,0.948013,0.822153,0.957239,0.891921,0.957878,0.936383,0.958174,0.890308,0.929726,0.847637,0.942798,0.923901,0.982312,0.956322,0.95824
Frank Churchill,0.934179,0.979282,0.966772,0.507771,0.914492,0.97889,0.899144,0.958471,0.947956,0.943107,0.96641,0.945784,0.775485,0.953499,0.947073,0.923376,0.957086,0.936337,0.592507,0.967965,0.960208,0.962372,0.958137,0.967336,0.920967,0.990099,0.928337,0.970335,0.96328,1.0,0.957505,0.951615,0.989686,0.953355,0.925858,0.980771,0.921558,0.97306,0.966565,0.925378,0.963485,0.957223,0.950082,0.980912,0.923753,0.978191,0.96613,0.966445,0.951782,0.881134,0.954285,0.937811,0.75603,0.892302,0.878172,0.908863,0.953391,0.935071,0.814247,0.957584,0.934523,0.902643,0.970358,0.937402,0.964696,0.91971,0.94702,0.948497,0.80037,0.811703,0.976583,0.958549,0.864419,0.985289,0.981559,0.882599,0.942149,0.941019,0.9471,0.925765,0.906029,0.934556,0.943086,0.915508,0.948134,0.967141,0.878833,0.765507,0.944016,0.922985,0.913682,0.960246,0.813659,0.945919,0.833067,0.960104,0.844014,0.976782,0.90044,0.973294,0.945404,0.966817,0.900718,0.906988,0.865857,0.951224,0.940452,0.955887,0.958697,0.968952
Frederick Tilney,0.913211,0.93645,0.954095,0.487514,0.907352,0.946985,0.90425,0.957116,0.942881,0.929381,0.971615,0.929482,0.767571,0.945793,0.923337,0.888019,0.947038,0.924081,0.548195,0.961498,0.951645,0.967912,0.945499,0.959196,0.89937,0.956979,0.907443,0.963494,0.953924,0.957505,1.0,0.955973,0.958701,0.945952,0.917195,0.954258,0.917094,0.967607,0.97415,0.885273,0.979484,0.97463,0.938042,0.946418,0.902838,0.953426,0.979849,0.96215,0.939553,0.86625,0.942251,0.919279,0.733509,0.859693,0.847213,0.904605,0.94059,0.924721,0.777305,0.951948,0.923163,0.890237,0.959451,0.920324,0.920564,0.897798,0.936249,0.934337,0.801844,0.791945,0.941003,0.947273,0.824626,0.94017,0.943702,0.857046,0.927456,0.892219,0.925109,0.899199,0.861419,0.91457,0.926554,0.896384,0.925803,0.957449,0.863636,0.740035,0.922927,0.915448,0.890038,0.941461,0.76895,0.933009,0.798285,0.938955,0.826144,0.940937,0.890587,0.949303,0.917689,0.956023,0.874761,0.889496,0.843748,0.92686,0.928677,0.934579,0.945465,0.963924
General Tilney,0.907625,0.928612,0.947819,0.505463,0.903307,0.931394,0.875145,0.934691,0.932741,0.923625,0.972534,0.926394,0.771966,0.934421,0.923625,0.902611,0.938208,0.909805,0.573216,0.946038,0.943012,0.967396,0.940513,0.95045,0.907569,0.945593,0.904021,0.94994,0.944855,0.951615,0.955973,1.0,0.943999,0.936202,0.912371,0.938741,0.90928,0.956931,0.97589,0.880354,0.951829,0.949696,0.927093,0.935513,0.915173,0.933388,0.958645,0.951114,0.933233,0.873627,0.930665,0.92928,0.740321,0.879652,0.863586,0.898359,0.93461,0.91815,0.812296,0.938918,0.920105,0.893145,0.948428,0.922609,0.917809,0.921079,0.914848,0.92777,0.781277,0.804184,0.936427,0.936159,0.84849,0.9354,0.939099,0.868114,0.938625,0.900958,0.92751,0.905611,0.873668,0.907588,0.9284,0.911417,0.929438,0.943235,0.865586,0.756697,0.925487,0.938173,0.887879,0.94153,0.799449,0.94098,0.830644,0.928417,0.833745,0.93158,0.897473,0.934728,0.92782,0.954591,0.890169,0.891658,0.856319,0.924414,0.922657,0.941845,0.939727,0.952673
George Knightley,0.929941,0.981256,0.961877,0.508906,0.915141,0.981445,0.900793,0.955564,0.943091,0.944595,0.960565,0.943838,0.770965,0.946999,0.948123,0.912881,0.958288,0.934569,0.591232,0.966644,0.96143,0.95867,0.959139,0.966052,0.920823,0.99402,0.927653,0.966609,0.965438,0.989686,0.958701,0.943999,1.0,0.954877,0.928165,0.987098,0.918216,0.97044,0.961566,0.935578,0.96368,0.95741,0.950764,0.983964,0.925063,0.986276,0.967829,0.966295,0.952657,0.879383,0.951105,0.936624,0.762016,0.888259,0.878589,0.904645,0.954653,0.933844,0.80793,0.96021,0.936337,0.901153,0.969611,0.932728,0.967415,0.918207,0.948795,0.944115,0.800851,0.810369,0.975986,0.960955,0.867014,0.984667,0.986698,0.883353,0.942472,0.946353,0.947974,0.923828,0.903846,0.932019,0.945084,0.915257,0.945161,0.964403,0.874026,0.769971,0.945664,0.924717,0.911606,0.958707,0.813754,0.935547,0.829259,0.960918,0.842487,0.985155,0.901071,0.979349,0.941176,0.965138,0.899878,0.905809,0.85852,0.948208,0.937181,0.955025,0.958138,0.963452
George Wickham,0.909088,0.941064,0.947187,0.498948,0.918339,0.946274,0.896471,0.938604,0.93736,0.958726,0.941238,0.969405,0.775173,0.933073,0.956113,0.89111,0.944676,0.937298,0.575231,0.944687,0.945245,0.936743,0.942975,0.975976,0.922261,0.951753,0.911929,0.947725,0.983633,0.953355,0.945952,0.936202,0.954877,1.0,0.948642,0.949014,0.905885,0.957435,0.944624,0.881384,0.945736,0.941444,0.962203,0.942833,0.915739,0.944317,0.951376,0.956578,0.929928,0.88236,0.934254,0.944825,0.777762,0.871465,0.870015,0.891957,0.936092,0.954022,0.786376,0.939871,0.918054,0.898995,0.949755,0.91974,0.927042,0.897259,0.949397,0.945652,0.812247,0.797509,0.937141,0.941416,0.852138,0.944733,0.943685,0.860913,0.916724,0.905809,0.956093,0.906104,0.864714,0.917557,0.930332,0.90426,0.957987,0.94668,0.863385,0.788915,0.926208,0.905344,0.889996,0.937644,0.835723,0.920069,0.810727,0.939315,0.818171,0.947965,0.887556,0.94769,0.922761,0.948883,0.887051,0.922155,0.845543,0.930891,0.912656,0.970166,0.950289,0.949575
Georgiana Darcy,0.889542,0.921961,0.931832,0.50963,0.92675,0.929059,0.871232,0.908149,0.912604,0.968867,0.928571,0.957739,0.757339,0.914576,0.951993,0.895073,0.92416,0.931381,0.600003,0.921329,0.924769,0.928395,0.935133,0.961318,0.910235,0.933059,0.910509,0.932765,0.965041,0.925858,0.917195,0.912371,0.928165,0.948642,1.0,0.931686,0.900321,0.927275,0.923096,0.884285,0.926713,0.924637,0.95717,0.936589,0.901541,0.916593,0.923874,0.930998,0.920276,0.890992,0.925675,0.956825,0.798454,0.889975,0.876759,0.892224,0.933123,0.943625,0.801752,0.924076,0.91702,0.902501,0.939259,0.917978,0.926768,0.880746,0.926097,0.920485,0.800888,0.790567,0.915623,0.91748,0.834872,0.919522,0.923448,0.830553,0.913655,0.906403,0.954556,0.907263,0.855389,0.913327,0.926938,0.903088,0.956597,0.93311,0.856582,0.818906,0.924546,0.90226,0.887047,0.933412,0.836049,0.913874,0.824807,0.916002,0.823749,0.924776,0.86485,0.914419,0.913516,0.928986,0.87161,0.902413,0.859534,0.926368,0.88977,0.956617,0.919268,0.922559
Harriet Smith,0.922893,0.971195,0.963332,0.506948,0.919211,0.981189,0.896325,0.959078,0.939959,0.946439,0.964376,0.939312,0.775112,0.943391,0.945795,0.919625,0.951473,0.928481,0.589649,0.962244,0.957851,0.960807,0.96029,0.967732,0.920586,0.992611,0.928569,0.969814,0.958771,0.980771,0.954258,0.938741,0.987098,0.949014,0.931686,1.0,0.927381,0.965245,0.95805,0.932133,0.966189,0.955535,0.951713,0.980528,0.918641,0.974709,0.961018,0.963576,0.954462,0.884996,0.956627,0.937229,0.767398,0.891621,0.880096,0.911152,0.956383,0.940495,0.815327,0.960843,0.937829,0.907056,0.970537,0.935743,0.966896,0.909699,0.942829,0.941879,0.795143,0.795825,0.966922,0.952596,0.860143,0.972734,0.978009,0.865795,0.940935,0.94728,0.947147,0.927156,0.893815,0.931919,0.945196,0.916864,0.945215,0.969193,0.891884,0.769599,0.945209,0.923216,0.911783,0.961177,0.806508,0.94445,0.818665,0.959439,0.848395,0.982061,0.895615,0.978263,0.933715,0.960776,0.894206,0.895863,0.865556,0.94834,0.928451,0.950771,0.9507,0.959024
Henrietta Musgrove,0.9225,0.914655,0.959593,0.529317,0.907356,0.910807,0.93563,0.9333,0.968664,0.906706,0.917438,0.904519,0.893194,0.962345,0.909145,0.884004,0.905916,0.877016,0.604767,0.918609,0.915832,0.91717,0.915273,0.916677,0.928637,0.922581,0.894289,0.922012,0.909348,0.921558,0.917094,0.90928,0.918216,0.905885,0.900321,0.927381,1.0,0.924261,0.92995,0.885729,0.911281,0.910751,0.905825,0.920383,0.890874,0.904111,0.910488,0.912256,0.923206,0.867838,0.919639,0.904539,0.74776,0.882621,0.919982,0.972436,0.91693,0.910781,0.818,0.923255,0.903228,0.889521,0.930045,0.963546,0.916776,0.880631,0.879356,0.893485,0.769508,0.89076,0.912173,0.921664,0.87956,0.913877,0.917909,0.854369,0.906129,0.903935,0.910671,0.945407,0.861108,0.950786,0.904125,0.89864,0.904731,0.920002,0.912633,0.769764,0.912811,0.903009,0.957892,0.928049,0.811236,0.916727,0.829762,0.9204,0.838404,0.917168,0.872022,0.909765,0.90681,0.926836,0.91692,0.864955,0.855176,0.909706,0.895743,0.916992,0.935735,0.919811
Henry Crawford,0.929091,0.948359,0.967719,0.503461,0.913248,0.959419,0.900681,0.962445,0.95053,0.939071,0.967827,0.943713,0.775181,0.95192,0.935975,0.905668,0.956116,0.931774,0.594181,0.986078,0.9671,0.960982,0.959199,0.966567,0.918171,0.969057,0.937303,0.986593,0.964859,0.97306,0.967607,0.956931,0.97044,0.957435,0.927275,0.965245,0.924261,1.0,0.972158,0.888441,0.96642,0.961385,0.94533,0.956756,0.927887,0.964363,0.971063,0.971065,0.963441,0.872792,0.967828,0.934464,0.750196,0.887634,0.877752,0.908019,0.957183,0.934065,0.801651,0.974796,0.93364,0.906573,0.985498,0.936374,0.935448,0.908675,0.941226,0.944807,0.801025,0.805709,0.953852,0.973314,0.861017,0.955509,0.958389,0.896595,0.930575,0.908428,0.938818,0.918682,0.882725,0.928426,0.941846,0.920111,0.939318,0.974426,0.874034,0.742204,0.939739,0.917589,0.905324,0.969833,0.796966,0.950386,0.845863,0.955432,0.830506,0.955699,0.910005,0.963047,0.941791,0.986122,0.903767,0.908155,0.89646,0.943472,0.955205,0.953815,0.961684,0.986976
Henry Tilney,0.920603,0.945184,0.961594,0.519258,0.911862,0.951307,0.89117,0.954652,0.945797,0.935865,0.98315,0.935881,0.785499,0.950697,0.936061,0.912243,0.950199,0.926492,0.578919,0.963613,0.957092,0.982729,0.954987,0.963705,0.915042,0.96244,0.919075,0.966149,0.954913,0.966565,0.97415,0.97589,0.961566,0.944624,0.923096,0.95805,0.92995,0.972158,1.0,0.894359,0.971548,0.970717,0.943356,0.952645,0.921006,0.956163,0.975597,0.964949,0.949607,0.884062,0.94736,0.938324,0.743985,0.885101,0.869273,0.913263,0.951172,0.931933,0.814912,0.95451,0.932674,0.907784,0.964819,0.936358,0.933769,0.924518,0.93302,0.945009,0.793476,0.812081,0.950277,0.951912,0.852766,0.952531,0.95394,0.880804,0.948112,0.911393,0.939814,0.917472,0.890795,0.924763,0.938315,0.916631,0.936335,0.959535,0.870882,0.759055,0.939065,0.944117,0.906521,0.954106,0.802285,0.948781,0.834247,0.948147,0.84661,0.948526,0.90674,0.951287,0.935057,0.966323,0.894453,0.901657,0.866493,0.940529,0.939601,0.948875,0.94931,0.969505
Isabella Knightley,0.873043,0.941517,0.90118,0.541352,0.879182,0.919516,0.846094,0.873728,0.882462,0.890758,0.894102,0.888223,0.752579,0.893152,0.896166,0.874998,0.895081,0.858144,0.61436,0.889742,0.896666,0.903826,0.904413,0.897649,0.887349,0.937971,0.887985,0.892101,0.889414,0.925378,0.885273,0.880354,0.935578,0.881384,0.884285,0.932133,0.885729,0.888441,0.894359,1.0,0.906616,0.902268,0.895471,0.931906,0.88611,0.922053,0.893117,0.893404,0.895612,0.847916,0.893035,0.885067,0.737783,0.86844,0.864665,0.879701,0.900358,0.885573,0.806064,0.895167,0.889404,0.846638,0.900555,0.894494,0.932258,0.877966,0.870315,0.87934,0.730609,0.809366,0.920697,0.893072,0.834261,0.934559,0.94906,0.828853,0.905238,0.925159,0.901503,0.898103,0.880335,0.896041,0.902211,0.890684,0.897771,0.894457,0.863918,0.775646,0.908482,0.902169,0.883924,0.90509,0.798186,0.883578,0.803694,0.89575,0.845374,0.937194,0.852237,0.908278,0.895152,0.895088,0.860242,0.849741,0.828826,0.900754,0.867717,0.899954,0.893013,0.890071
Isabella Thorpe,0.91674,0.946307,0.958759,0.491825,0.914233,0.966344,0.883373,0.958885,0.932728,0.94157,0.984609,0.935098,0.749648,0.943897,0.93783,0.912836,0.950333,0.932994,0.558075,0.964632,0.953408,0.975895,0.954477,0.97211,0.902743,0.969137,0.917132,0.973283,0.95775,0.963485,0.979484,0.951829,0.96368,0.945736,0.926713,0.966189,0.911281,0.96642,0.971548,0.906616,1.0,0.984456,0.950652,0.958387,0.903171,0.960654,0.985238,0.966226,0.950227,0.887316,0.9567,0.938864,0.751222,0.876048,0.848946,0.898626,0.951503,0.940118,0.791901,0.958237,0.930673,0.906484,0.968343,0.925958,0.938495,0.909485,0.951381,0.949759,0.798813,0.77195,0.951994,0.946951,0.827814,0.949151,0.954487,0.856799,0.947207,0.906071,0.942872,0.905897,0.875547,0.919156,0.934272,0.900682,0.939185,0.972165,0.864431,0.748361,0.935115,0.923927,0.8953,0.955806,0.785125,0.947869,0.79967,0.952917,0.847115,0.945374,0.886817,0.950301,0.92494,0.959792,0.873861,0.896553,0.848993,0.94332,0.933241,0.943601,0.94219,0.9663
James Morland,0.911382,0.942313,0.950553,0.512078,0.915237,0.953819,0.88568,0.947179,0.930115,0.933612,0.974099,0.935319,0.76074,0.942402,0.931559,0.90634,0.946609,0.922847,0.567853,0.957516,0.949784,0.967204,0.949731,0.961305,0.900967,0.959358,0.915988,0.961543,0.951883,0.957223,0.97463,0.949696,0.95741,0.941444,0.924637,0.955535,0.910751,0.961385,0.970717,0.902268,0.984456,1.0,0.947196,0.950911,0.909304,0.955442,0.981065,0.958079,0.94657,0.884936,0.945523,0.935416,0.752354,0.876296,0.849913,0.897131,0.945307,0.932266,0.800202,0.95162,0.927173,0.900788,0.960485,0.923687,0.931796,0.91829,0.939871,0.945342,0.798271,0.787343,0.94554,0.94723,0.830481,0.946444,0.951219,0.866169,0.94737,0.902516,0.9381,0.902102,0.877594,0.918816,0.930697,0.903763,0.934863,0.961153,0.86266,0.751856,0.934647,0.938616,0.896989,0.948997,0.795675,0.939386,0.803441,0.942929,0.852988,0.942733,0.888067,0.946179,0.926965,0.955492,0.875472,0.898303,0.852872,0.940745,0.932722,0.942314,0.938693,0.962393
Jane Bennet,0.900252,0.94308,0.949318,0.518639,0.925737,0.953279,0.881366,0.93437,0.926219,0.974765,0.952195,0.973312,0.75722,0.929657,0.964688,0.911192,0.941744,0.931317,0.58161,0.9439,0.944764,0.948809,0.953657,0.983866,0.921134,0.95696,0.921162,0.952774,0.972647,0.950082,0.938042,0.927093,0.950764,0.962203,0.95717,0.951713,0.905825,0.94533,0.943356,0.895471,0.950652,0.947196,1.0,0.964457,0.912001,0.940824,0.945295,0.954066,0.936378,0.90569,0.942424,0.954301,0.814431,0.887103,0.87312,0.897548,0.949091,0.96477,0.815876,0.940263,0.934856,0.915565,0.952657,0.927689,0.9437,0.896611,0.950534,0.953364,0.801047,0.786748,0.936328,0.928199,0.831493,0.939195,0.944996,0.841044,0.929398,0.923461,0.971466,0.910856,0.87294,0.919307,0.939406,0.912768,0.96318,0.950464,0.862797,0.808352,0.939564,0.913662,0.894019,0.943202,0.833902,0.932627,0.821553,0.936792,0.835478,0.940599,0.881343,0.934209,0.921007,0.942564,0.872684,0.903512,0.858563,0.939118,0.9092,0.968388,0.933933,0.944166
Jane Fairfax,0.926641,0.976232,0.96185,0.528438,0.926828,0.982476,0.891031,0.944011,0.93636,0.953506,0.961676,0.940277,0.763788,0.93983,0.953359,0.924359,0.9511,0.929103,0.612784,0.957625,0.954067,0.961709,0.960548,0.965681,0.920307,0.989176,0.935478,0.965812,0.955284,0.980912,0.946418,0.935513,0.983964,0.942833,0.936589,0.980528,0.920383,0.956756,0.952645,0.931906,0.958387,0.950911,0.964457,1.0,0.919562,0.966922,0.95262,0.958765,0.952511,0.890952,0.955515,0.944914,0.79186,0.900908,0.886429,0.910691,0.956644,0.941528,0.822965,0.953573,0.941595,0.906546,0.970068,0.938014,0.977625,0.913737,0.937981,0.938414,0.789304,0.801926,0.970214,0.945303,0.858912,0.972983,0.975908,0.862633,0.947198,0.961351,0.952318,0.93249,0.907386,0.936303,0.947576,0.920904,0.951864,0.965851,0.877786,0.787036,0.952095,0.926238,0.915347,0.963121,0.820575,0.940988,0.834568,0.956921,0.854709,0.971928,0.89013,0.958046,0.935666,0.955017,0.893839,0.892923,0.869652,0.952393,0.924121,0.951323,0.944513,0.950788
John Dashwood,0.88616,0.922246,0.919318,0.568645,0.891685,0.916446,0.862285,0.898721,0.90232,0.902836,0.907603,0.912483,0.758125,0.906989,0.906047,0.89016,0.949595,0.877308,0.613553,0.927538,0.954257,0.914577,0.957797,0.919522,0.899588,0.922942,0.943102,0.925217,0.921502,0.923753,0.902838,0.915173,0.925063,0.915739,0.901541,0.918641,0.890874,0.927887,0.921006,0.88611,0.903171,0.909304,0.912001,0.919562,1.0,0.919171,0.912247,0.944013,0.915259,0.847549,0.924826,0.901129,0.74996,0.906628,0.875404,0.8749,0.942582,0.900158,0.848315,0.918915,0.941793,0.865401,0.928643,0.903617,0.90905,0.891459,0.898415,0.909853,0.769673,0.807077,0.915781,0.921486,0.864554,0.92805,0.929936,0.852977,0.903627,0.905901,0.921424,0.896321,0.861429,0.905119,0.967732,0.955114,0.916359,0.91996,0.864134,0.752292,0.950701,0.918035,0.889478,0.936586,0.812102,0.914573,0.833151,0.917241,0.841267,0.924699,0.918987,0.913526,0.941748,0.936971,0.890218,0.874617,0.860218,0.934147,0.901576,0.925019,0.917245,0.924672
John Knightley,0.920659,0.964934,0.951141,0.490357,0.9029,0.975014,0.887223,0.950368,0.930641,0.933305,0.953901,0.934104,0.755101,0.940871,0.936512,0.904795,0.952982,0.927474,0.567984,0.959412,0.95401,0.951196,0.952226,0.959501,0.907263,0.981627,0.918002,0.958508,0.957121,0.978191,0.953426,0.933388,0.986276,0.944317,0.916593,0.974709,0.904111,0.964363,0.956163,0.922053,0.960654,0.955442,0.940824,0.966922,0.919171,1.0,0.966148,0.960552,0.943251,0.867712,0.941103,0.927342,0.749331,0.878886,0.85589,0.887423,0.9471,0.924261,0.793685,0.951638,0.926467,0.893641,0.960276,0.92022,0.948834,0.906669,0.949505,0.940159,0.798704,0.792057,0.965428,0.952722,0.849046,0.972368,0.97678,0.875064,0.932411,0.921681,0.938973,0.905452,0.894144,0.921296,0.936672,0.901739,0.933278,0.958068,0.858394,0.751073,0.935995,0.911994,0.899071,0.947217,0.797508,0.925818,0.811099,0.952345,0.824669,0.974927,0.890756,0.969999,0.938542,0.955354,0.885076,0.898406,0.843535,0.94317,0.931528,0.945204,0.946086,0.957747
