character,Admiral Croft,Anna Weston,Anne Elliot,Anne Steele,Anne de Bourgh,Augusta Elton,Captain Benwick,Captain Harville,Captain Wentworth,Caroline Bingley,Catherine Morland,Charles Bingley,Charles Musgrove,Charlotte Lucas,Charlotte Palmer,Colonel Brandon,Colonel Fitzwilliam,Dr. Grant,Edmund Bertram,Edward Ferrars,Eleanor Tilney,Elinor Dashwood,Elizabeth Bennet,Elizabeth Elliot,Emma Woodhouse,Fanny Dashwood,Fanny Price,Fitzwilliam Darcy,Frank Churchill,Frederick Tilney,General Tilney,George Knightley,George Wickham,Georgiana Darcy,Harriet Smith,Henrietta Musgrove,Henry Crawford,Henry Tilney,Isabella Knightley,Isabella Thorpe,James Morland,Jane Bennet,Jane Fairfax,John Dashwood,John Thorpe,John Willoughby,Julia Bertram,Lady Bertram,Lady Catherine de Bourgh,Lady Lucas,Lady Middleton,Lady Russell,Louisa Musgrove,Lucy Steele,Lydia Bennet,Margaret Dashwood,Maria Bertram,Marianne Dashwood,Mary Bennet,Mary Crawford,Mary Musgrove,Miss Bates,Mr. Allen,Mr. Bennet,Mr. Gardiner,Mr. Hurst,Mr. Perry,Mr. Rushworth,Mr. Shepherd,Mr. Weston,Mr. Woodhouse,Mr. Yates,Mrs. Allen,Mrs. Bates,Mrs. Bennet,Mrs. Clay,Mrs. Cole,Mrs. Croft,Mrs. Dashwood,Mrs. Ferrars,Mrs. Gardiner,Mrs. Grant,Mrs. Harville,Mrs. Hurst,Mrs. Jennings,Mrs. Morland,Mrs. Norris,Mrs. Phillips,Mrs. Price,Mrs. Smith,Mrs. Thorpe,Philip Elton,Robert Ferrars,Robert Martin,Sir John Middleton,Sir Thomas Bertram,Sir Walter Elliot,Sir William Lucas,Susan Price,Thomas Palmer,William Collins,William Elliot,William Price
Admiral Croft,1.0,0.867668,0.855108,0.316706,0.526181,0.855042,0.787801,0.74073,0.836138,0.797134,0.851734,0.833033,0.843212,0.829624,0.778716,0.829375,0.749285,0.702283,0.870643,0.84007,0.824335,0.849815,0.859968,0.802027,0.867591,0.667026,0.85909,0.872663,0.85488,0.724114,0.809887,0.870672,0.855577,0.782931,0.84915,0.735108,0.873978,0.857771,0.776838,0.876372,0.800988,0.849149,0.838792,0.72852,0.843048,0.845913,0.830251,0.841393,0.854868,0.376412,0.755177,0.787929,0.798283,0.837693,0.836955,0.658573,0.848946,0.836134,0.761153,0.864963,0.848021,0.840774,0.735461,0.820128,0.784486,0.597137,0.627181,0.823757,0.712163,0.865069,0.834515,0.769087,0.746084,0.610247,0.844394,0.747305,0.63869,0.774658,0.801037,0.742205,0.745203,0.785615,0.549674,0.343016,0.828787,0.713798,0.84659,0.61406,0.71884,0.817485,0.717326,0.862422,0.722845,0.763097,0.822951,0.853885,0.758187,0.810239,0.748248,0.773265,0.829373,0.825078,0.786207
Anna Weston,0.867668,1.0,0.953518,0.366379,0.553839,0.930307,0.859969,0.795398,0.894082,0.888176,0.942593,0.899436,0.924361,0.908028,0.864279,0.915245,0.804474,0.76801,0.955598,0.920888,0.898712,0.954039,0.948019,0.895166,0.965534,0.790459,0.953118,0.938394,0.929491,0.77562,0.888173,0.959234,0.92175,0.840556,0.948453,0.823398,0.944006,0.930342,0.855367,0.95314,0.84791,0.948438,0.928396,0.812945,0.902815,0.912366,0.904074,0.931761,0.92905,0.430475,0.849563,0.878931,0.864756,0.934228,0.910972,0.736694,0.925642,0.932605,0.843844,0.951062,0.936771,0.916587,0.775765,0.885537,0.854673,0.663326,0.668945,0.880361,0.795493,0.928192,0.937414,0.832605,0.8237,0.694204,0.919487,0.844715,0.704041,0.851167,0.910045,0.799264,0.823415,0.85269,0.637076,0.378435,0.920406,0.776162,0.927478,0.695997,0.812578,0.90958,0.799905,0.929892,0.792437,0.800957,0.870531,0.940192,0.85558,0.881971,0.82849,0.843205,0.909752,0.883517,0.851638
Anne Elliot,0.855108,0.953518,1.0,0.328666,0.544374,0.911291,0.848223,0.805488,0.900667,0.882105,0.959941,0.884346,0.933125,0.891585,0.870748,0.916596,0.787424,0.751367,0.955608,0.919371,0.904548,0.97639,0.9747,0.915329,0.982659,0.80063,0.976542,0.919976,0.924145,0.755598,0.909822,0.945367,0.920426,0.841425,0.953459,0.829077,0.937262,0.922834,0.846447,0.954648,0.828665,0.949753,0.922106,0.819528,0.870565,0.912332,0.912789,0.925695,0.919675,0.443446,0.877013,0.892328,0.893179,0.943285,0.903561,0.767409,0.938108,0.963391,0.853923,0.945038,0.945533,0.905353,0.754437,0.886649,0.860374,0.669622,0.649668,0.864869,0.797282,0.923377,0.936611,0.830732,0.816405,0.653217,0.928965,0.860243,0.667681,0.843263,0.935825,0.775919,0.821249,0.859222,0.622938,0.445381,0.938266,0.795813,0.937619,0.718738,0.813122,0.896579,0.79896,0.929081,0.821996,0.764533,0.863518,0.951561,0.889613,0.87039,0.863964,0.819596,0.920719,0.888028,0.864667
Anne Steele,0.316706,0.366379,0.328666,1.0,0.176237,0.399487,0.372705,0.307719,0.330454,0.372694,0.327362,0.342354,0.333444,0.315863,0.281025,0.328021,0.307875,0.249906,0.369483,0.336772,0.28671,0.338211,0.334312,0.341615,0.34605,0.338636,0.338876,0.36054,0.346316,0.323854,0.319154,0.368221,0.339316,0.360683,0.370697,0.352639,0.340131,0.342728,0.327724,0.355125,0.322414,0.369661,0.341514,0.34933,0.357573,0.338547,0.333044,0.348974,0.360288,0.116068,0.273624,0.332736,0.312012,0.342164,0.343621,0.278322,0.341898,0.318761,0.289623,0.354978,0.331785,0.331035,0.28881,0.332075,0.326802,0.215305,0.230725,0.330357,0.294731,0.344586,0.330905,0.310077,0.273353,0.26082,0.306988,0.2939,0.292968,0.30527,0.301726,0.327191,0.266351,0.306104,0.22639,0.120764,0.327266,0.279272,0.342981,0.232336,0.286439,0.322826,0.277149,0.351958,0.296764,0.330241,0.312482,0.331107,0.304249,0.328077,0.317743,0.302135,0.338475,0.327014,0.313346
Anne de Bourgh,0.526181,0.553839,0.544374,0.176237,1.0,0.485823,0.564475,0.505682,0.57594,0.516282,0.541419,0.581012,0.548224,0.545278,0.475233,0.561923,0.592926,0.489574,0.544845,0.576877,0.570724,0.546403,0.560765,0.501737,0.525282,0.459731,0.554734,0.561204,0.556903,0.465422,0.549769,0.527722,0.569943,0.57197,0.543299,0.481811,0.576537,0.567794,0.559156,0.578055,0.560106,0.552826,0.564431,0.457995,0.526,0.548682,0.561981,0.577382,0.565478,0.275261,0.542795,0.512803,0.542525,0.556146,0.600589,0.427808,0.572873,0.552627,0.589034,0.552198,0.551956,0.555769,0.473313,0.562469,0.520821,0.398383,0.388368,0.527947,0.435995,0.532288,0.539257,0.485168,0.497459,0.345635,0.539723,0.50378,0.420152,0.50101,0.544401,0.488543,0.517959,0.517482,0.393749,0.220217,0.533397,0.43673,0.553128,0.438049,0.486064,0.4632,0.46191,0.560236,0.409015,0.592475,0.491415,0.548393,0.485639,0.525362,0.482677,0.551973,0.582659,0.557482,0.539508
Augusta Elton,0.855042,0.930307,0.911291,0.399487,0.485823,1.0,0.842824,0.779233,0.874733,0.863458,0.905902,0.874392,0.897225,0.872841,0.844603,0.874936,0.761763,0.760331,0.928134,0.879833,0.86199,0.91234,0.900535,0.859015,0.929042,0.744988,0.913311,0.906817,0.911196,0.762014,0.853303,0.93728,0.896686,0.818072,0.917583,0.807865,0.909008,0.900899,0.816006,0.921566,0.808684,0.902016,0.905566,0.791452,0.880463,0.8859,0.873191,0.881935,0.912613,0.424878,0.806148,0.861927,0.831273,0.902188,0.876334,0.720404,0.891761,0.895275,0.795102,0.926254,0.902569,0.891182,0.744445,0.849193,0.827395,0.616501,0.680843,0.872841,0.776524,0.892543,0.88958,0.820296,0.787855,0.699443,0.893359,0.816179,0.690654,0.828907,0.855621,0.795399,0.788789,0.828171,0.616195,0.369081,0.891922,0.771524,0.8973,0.653518,0.779768,0.897852,0.791094,0.901962,0.799438,0.77451,0.857311,0.901512,0.818585,0.849241,0.814745,0.79831,0.887362,0.857255,0.837034
Captain Benwick,0.787801,0.859969,0.848223,0.372705,0.564475,0.842824,1.0,0.767518,0.894032,0.801281,0.845815,0.892696,0.867812,0.810386,0.779442,0.876901,0.77738,0.749169,0.868348,0.893061,0.809026,0.841787,0.841628,0.825263,0.854997,0.729127,0.868188,0.897138,0.906177,0.790186,0.835805,0.883257,0.894945,0.840151,0.893531,0.786419,0.901795,0.872448,0.809921,0.859289,0.76972,0.845327,0.88644,0.739738,0.863487,0.88718,0.859085,0.812051,0.874606,0.429783,0.761144,0.82605,0.831783,0.853357,0.847823,0.687924,0.856803,0.853306,0.740179,0.863516,0.845122,0.837453,0.704622,0.799418,0.798582,0.528361,0.693172,0.870542,0.696073,0.853526,0.82236,0.810391,0.714732,0.608706,0.811172,0.77155,0.656969,0.747849,0.809072,0.836916,0.73614,0.768063,0.607413,0.339647,0.816352,0.746673,0.823065,0.64469,0.749006,0.764883,0.715435,0.896544,0.770826,0.856402,0.828639,0.863999,0.787136,0.774482,0.819992,0.830335,0.853107,0.89589,0.845667
Captain Harville,0.74073,0.795398,0.805488,0.307719,0.505682,0.779233,0.767518,1.0,0.823188,0.757818,0.790766,0.805498,0.803323,0.77695,0.758863,0.789406,0.763523,0.67806,0.824244,0.799477,0.77772,0.810066,0.807552,0.754815,0.803732,0.650023,0.806198,0.794889,0.815399,0.680995,0.798821,0.809325,0.807205,0.76641,0.798074,0.680801,0.818207,0.812298,0.708687,0.812094,0.71999,0.781398,0.782106,0.702758,0.773072,0.802044,0.774346,0.806302,0.794683,0.406179,0.742964,0.795489,0.75398,0.788823,0.791952,0.66256,0.813414,0.825765,0.732994,0.803926,0.785354,0.776534,0.656821,0.790162,0.757271,0.55215,0.644456,0.774278,0.666917,0.785702,0.793343,0.749549,0.734192,0.593385,0.780065,0.712068,0.616406,0.689927,0.800767,0.68913,0.702059,0.760416,0.590582,0.326178,0.813785,0.728905,0.795749,0.595755,0.724111,0.74293,0.713492,0.801273,0.717153,0.722914,0.789942,0.824924,0.729483,0.735542,0.759662,0.744721,0.814254,0.779729,0.785306
Captain Wentworth,0.836138,0.894082,0.900667,0.330454,0.57594,0.874733,0.894032,0.823188,1.0,0.839719,0.897743,0.933896,0.916805,0.860705,0.859221,0.923401,0.843022,0.776629,0.925758,0.934625,0.888013,0.892968,0.890331,0.860391,0.897915,0.761601,0.910591,0.924914,0.946546,0.810818,0.892325,0.928057,0.93069,0.867214,0.921599,0.812114,0.946124,0.93302,0.823891,0.914223,0.795867,0.88483,0.919586,0.77827,0.906296,0.939713,0.882522,0.86134,0.914579,0.443316,0.820167,0.851976,0.889824,0.896382,0.900839,0.743253,0.904978,0.911732,0.783653,0.912438,0.876046,0.907123,0.720223,0.872502,0.865321,0.6185,0.745649,0.905255,0.7252,0.91091,0.8754,0.862576,0.764847,0.654417,0.860142,0.833193,0.694578,0.793133,0.852767,0.829541,0.796997,0.816802,0.652653,0.388366,0.881437,0.777541,0.85933,0.706386,0.798665,0.81688,0.776303,0.938873,0.823893,0.845465,0.875867,0.919361,0.851279,0.825531,0.848908,0.83849,0.907008,0.931911,0.923875
Caroline Bingley,0.797134,0.888176,0.882105,0.372694,0.516282,0.863458,0.801281,0.757818,0.839719,1.0,0.898885,0.833841,0.865828,0.837878,0.799006,0.836804,0.752082,0.687998,0.901355,0.854532,0.859854,0.900634,0.903267,0.847969,0.898812,0.756981,0.88559,0.878784,0.853373,0.720144,0.859589,0.889078,0.881783,0.796711,0.876989,0.756383,0.878431,0.881682,0.809156,0.886963,0.753765,0.908277,0.840689,0.771253,0.847358,0.857537,0.846125,0.871742,0.876233,0.377701,0.796974,0.840899,0.790698,0.899443,0.860156,0.723298,0.877455,0.880643,0.820603,0.892838,0.877708,0.831041,0.686632,0.854903,0.821698,0.590955,0.624113,0.814892,0.730691,0.849363,0.867785,0.793906,0.785379,0.623725,0.880391,0.781285,0.64106,0.77754,0.881478,0.771413,0.795981,0.797129,0.578928,0.358764,0.864031,0.732094,0.870563,0.628534,0.777745,0.836063,0.717241,0.851046,0.758372,0.74026,0.819271,0.886391,0.793622,0.844094,0.762986,0.768093,0.874424,0.822408,0.807737
Catherine Morland,0.851734,0.942593,0.959941,0.327362,0.541419,0.905902,0.845815,0.790766,0.897743,0.898885,1.0,0.897314,0.928332,0.896045,0.873571,0.904935,0.801998,0.77036,0.96001,0.917293,0.923613,0.960356,0.973047,0.90635,0.971304,0.803078,0.970209,0.935386,0.916958,0.772452,0.899412,0.946811,0.916919,0.850811,0.944449,0.813064,0.939348,0.934018,0.836478,0.951556,0.823826,0.958355,0.916981,0.806426,0.888085,0.918753,0.919408,0.912507,0.93895,0.431982,0.850701,0.881085,0.875012,0.942945,0.912665,0.754509,0.935074,0.955156,0.828334,0.96134,0.938077,0.917746,0.742897,0.886474,0.865196,0.668502,0.651657,0.884545,0.792705,0.930127,0.926425,0.845083,0.815738,0.693533,0.916778,0.85387,0.690216,0.849952,0.913769,0.784692,0.845532,0.838339,0.630015,0.409804,0.923772,0.791876,0.911031,0.708683,0.816982,0.903455,0.790552,0.917368,0.804082,0.777904,0.874295,0.944053,0.86585,0.880311,0.853143,0.825976,0.917626,0.882981,0.864085
Charles Bingley,0.833033,0.899436,0.884346,0.342354,0.581012,0.874392,0.892696,0.805498,0.933896,0.833841,0.897314,1.0,0.902513,0.884306,0.839049,0.920254,0.832677,0.8021,0.918242,0.94601,0.880448,0.879845,0.89097,0.855164,0.888664,0.746802,0.913223,0.940303,0.937188,0.816302,0.88467,0.920438,0.94018,0.882751,0.917138,0.808867,0.947779,0.937695,0.838355,0.913734,0.835259,0.902537,0.92829,0.775295,0.913391,0.93096,0.885332,0.861843,0.918827,0.434269,0.823591,0.85091,0.871006,0.881826,0.897993,0.713525,0.906269,0.899469,0.785168,0.916229,0.87036,0.894614,0.730748,0.862958,0.862165,0.619284,0.711344,0.901413,0.706691,0.908166,0.884679,0.841816,0.760225,0.681545,0.853019,0.832354,0.684822,0.792789,0.832272,0.83153,0.809105,0.807382,0.668433,0.387846,0.866776,0.778149,0.848249,0.716096,0.807016,0.809776,0.76127,0.93351,0.798635,0.860216,0.866252,0.899704,0.838722,0.819061,0.822819,0.832039,0.900492,0.924458,0.905196
Charles Musgrove,0.843212,0.924361,0.933125,0.333444,0.548224,0.897225,0.867812,0.803323,0.916805,0.865828,0.928332,0.902513,1.0,0.872103,0.870043,0.928126,0.811333,0.783949,0.937564,0.92708,0.898921,0.930341,0.931543,0.892471,0.936273,0.792687,0.936131,0.924207,0.916306,0.788487,0.898478,0.935572,0.917669,0.833492,0.929991,0.837168,0.939389,0.916904,0.839367,0.932412,0.80759,0.921699,0.911094,0.798972,0.885601,0.91791,0.900403,0.89696,0.90935,0.427212,0.865055,0.875542,0.89226,0.923845,0.900808,0.738047,0.917638,0.937725,0.825165,0.928612,0.922644,0.900072,0.731595,0.879362,0.867025,0.669825,0.665665,0.88484,0.77366,0.919163,0.925133,0.832258,0.793327,0.651706,0.90065,0.850153,0.670972,0.833788,0.890482,0.787701,0.817263,0.828872,0.644319,0.436848,0.914421,0.773089,0.907347,0.711069,0.808704,0.860761,0.754415,0.934268,0.803318,0.806658,0.850804,0.936679,0.883792,0.847413,0.834702,0.829236,0.921063,0.893325,0.872564
Charlotte Lucas,0.829624,0.908028,0.891585,0.315863,0.545278,0.872841,0.810386,0.77695,0.860705,0.837878,0.896045,0.884306,0.872103,1.0,0.828464,0.870919,0.784102,0.758526,0.908537,0.878249,0.869223,0.901951,0.902062,0.832488,0.903411,0.719245,0.901656,0.899013,0.882384,0.75025,0.857884,0.901998,0.884771,0.837701,0.901418,0.790634,0.912825,0.897591,0.79386,0.921718,0.846351,0.896728,0.884472,0.781556,0.875226,0.881242,0.874458,0.897798,0.902166,0.448957,0.810572,0.840657,0.819815,0.87409,0.867959,0.691556,0.904234,0.895021,0.795033,0.905297,0.873412,0.882172,0.779684,0.876047,0.849042,0.652919,0.669958,0.845628,0.750581,0.882474,0.872713,0.818593,0.78717,0.671818,0.879027,0.794018,0.721697,0.811461,0.861734,0.753803,0.81613,0.841365,0.636825,0.351547,0.87364,0.782598,0.867479,0.713523,0.789005,0.850024,0.789817,0.882713,0.747757,0.78355,0.859537,0.903338,0.81958,0.829438,0.808152,0.813944,0.884174,0.84343,0.835399
Charlotte Palmer,0.778716,0.864279,0.870748,0.281025,0.475233,0.844603,0.779442,0.758863,0.859221,0.799006,0.873571,0.839049,0.870043,0.828464,1.0,0.847641,0.753739,0.723875,0.868856,0.849079,0.853853,0.870854,0.865867,0.82168,0.873654,0.739951,0.868359,0.849394,0.865465,0.728847,0.824406,0.876436,0.840675,0.798615,0.864043,0.775786,0.864809,0.862864,0.742996,0.873138,0.734537,0.86032,0.863099,0.73978,0.830269,0.856056,0.849226,0.837746,0.86373,0.410296,0.827173,0.812333,0.835882,0.864071,0.84117,0.694112,0.847186,0.880219,0.762557,0.874883,0.840411,0.878086,0.675312,0.841104,0.799605,0.6466,0.666403,0.8344,0.718158,0.866934,0.861194,0.782901,0.76271,0.643754,0.84876,0.828922,0.665237,0.765976,0.826134,0.727574,0.797232,0.78395,0.607521,0.420548,0.865371,0.737545,0.830654,0.688686,0.762386,0.814504,0.766445,0.854682,0.75545,0.718999,0.82635,0.860619,0.828257,0.790738,0.773926,0.782782,0.860711,0.828732,0.835779
Colonel Brandon,0.829375,0.915245,0.916596,0.328021,0.561923,0.874936,0.876901,0.789406,0.923401,0.836804,0.904935,0.920254,0.928126,0.870919,0.847641,1.0,0.823338,0.776096,0.916497,0.946119,0.877474,0.915834,0.911057,0.871459,0.91488,0.794105,0.920288,0.933359,0.92698,0.814066,0.909341,0.934677,0.917158,0.858422,0.914749,0.832985,0.942258,0.917469,0.846017,0.913395,0.824013,0.908586,0.92126,0.776282,0.882093,0.93841,0.889517,0.87756,0.904264,0.427524,0.866801,0.874156,0.888207,0.911291,0.877347,0.70955,0.901959,0.915198,0.785726,0.91111,0.893972,0.890051,0.735848,0.874261,0.861967,0.657183,0.67399,0.879092,0.744407,0.927617,0.912371,0.814987,0.778037,0.634835,0.876708,0.858602,0.67302,0.823984,0.878428,0.818765,0.798224,0.817815,0.640107,0.451469,0.903671,0.751974,0.881803,0.729578,0.77878,0.828308,0.743315,0.937023,0.823808,0.819191,0.857914,0.927097,0.879441,0.840971,0.816179,0.833329,0.913157,0.908195,0.872455
Colonel Fitzwilliam,0.749285,0.804474,0.787424,0.307875,0.592926,0.761763,0.77738,0.763523,0.843022,0.752082,0.801998,0.832677,0.811333,0.784102,0.753739,0.823338,1.0,0.695323,0.819322,0.830607,0.804468,0.788652,0.806017,0.766648,0.787991,0.695711,0.805601,0.833589,0.823184,0.716514,0.787584,0.814701,0.832543,0.778864,0.804668,0.706433,0.833957,0.827571,0.758814,0.825683,0.728685,0.801354,0.814814,0.684551,0.789533,0.820471,0.817431,0.795544,0.817229,0.391324,0.750838,0.754401,0.777457,0.806422,0.812498,0.624456,0.807029,0.800096,0.724684,0.82941,0.770492,0.804936,0.6432,0.802629,0.755338,0.571446,0.610999,0.806248,0.633883,0.811852,0.781059,0.750081,0.696902,0.559152,0.769124,0.754797,0.629065,0.727839,0.750452,0.697103,0.755218,0.713421,0.603377,0.401327,0.787766,0.683695,0.766253,0.610236,0.698176,0.715304,0.681369,0.82115,0.699876,0.78097,0.758091,0.808879,0.737768,0.742913,0.7247,0.749475,0.839545,0.822825,0.793747
Dr. Grant,0.702283,0.76801,0.751367,0.249906,0.489574,0.760331,0.749169,0.67806,0.776629,0.687998,0.77036,0.8021,0.783949,0.758526,0.723875,0.776096,0.695323,1.0,0.782914,0.790223,0.744321,0.756409,0.759317,0.717776,0.763037,0.66568,0.787466,0.790806,0.786228,0.657183,0.743456,0.788397,0.77944,0.733447,0.789554,0.726265,0.803382,0.785286,0.692395,0.771668,0.70395,0.754671,0.789376,0.656465,0.773548,0.790373,0.75005,0.750044,0.788,0.38425,0.714811,0.732975,0.737755,0.762305,0.765325,0.636963,0.776837,0.788298,0.676706,0.786114,0.7565,0.768259,0.648808,0.709317,0.720084,0.485265,0.579928,0.756971,0.63071,0.7498,0.754828,0.708398,0.649968,0.555108,0.741153,0.722197,0.589849,0.69085,0.716616,0.689463,0.695571,0.711459,0.600822,0.298749,0.770464,0.662456,0.764091,0.602391,0.703133,0.70369,0.631611,0.804218,0.667215,0.716506,0.729089,0.773625,0.718634,0.710259,0.743228,0.703814,0.774562,0.76216,0.752973
Edmund Bertram,0.870643,0.955598,0.955608,0.369483,0.544845,0.928134,0.868348,0.824244,0.925758,0.901355,0.96001,0.918242,0.937564,0.908537,0.868856,0.916497,0.819322,0.782914,1.0,0.928234,0.915837,0.960671,0.961816,0.906158,0.969301,0.798874,0.96637,0.949627,0.94452,0.797871,0.917969,0.966839,0.942803,0.86136,0.948586,0.824444,0.961174,0.950734,0.838849,0.957821,0.841734,0.956283,0.920447,0.821303,0.916029,0.931753,0.914969,0.928563,0.944422,0.430289,0.847318,0.889708,0.876566,0.940814,0.914136,0.738115,0.939669,0.949859,0.83944,0.966175,0.938641,0.919777,0.752444,0.904012,0.877202,0.655616,0.69009,0.899483,0.802441,0.940587,0.934214,0.866064,0.835605,0.686202,0.930324,0.851869,0.688612,0.846171,0.922524,0.807915,0.824847,0.851952,0.641718,0.37834,0.930282,0.807983,0.927736,0.696228,0.820996,0.90304,0.802138,0.938262,0.823969,0.805759,0.895017,0.966185,0.862485,0.899856,0.856357,0.844522,0.927099,0.897957,0.88633
Edward Ferrars,0.84007,0.920888,0.919371,0.336772,0.576877,0.879833,0.893061,0.799477,0.934625,0.854532,0.917293,0.94601,0.92708,0.878249,0.849079,0.946119,0.830607,0.790223,0.928234,1.0,0.879007,0.911856,0.91194,0.882407,0.918612,0.771027,0.936388,0.94647,0.945063,0.814465,0.892304,0.936711,0.944259,0.875585,0.938634,0.833337,0.961445,0.933831,0.860295,0.928574,0.825154,0.921611,0.947905,0.785483,0.902525,0.952893,0.906442,0.873363,0.918969,0.421998,0.845278,0.872182,0.904534,0.922928,0.922853,0.725479,0.920281,0.931228,0.808547,0.930807,0.902794,0.899415,0.715304,0.875635,0.872744,0.629622,0.682251,0.89735,0.717296,0.923288,0.907181,0.844534,0.755421,0.664245,0.86722,0.860921,0.663414,0.819011,0.861656,0.822769,0.820423,0.824588,0.663351,0.408391,0.890025,0.780458,0.87373,0.709803,0.812335,0.837002,0.741312,0.952737,0.833089,0.865937,0.853559,0.918781,0.869391,0.828031,0.832429,0.82848,0.922517,0.941944,0.906411
Eleanor Tilney,0.824335,0.898712,0.904548,0.28671,0.570724,0.86199,0.809026,0.77772,0.888013,0.859854,0.923613,0.880448,0.898921,0.869223,0.853853,0.877474,0.804468,0.744321,0.915837,0.879007,1.0,0.908882,0.917482,0.845833,0.908264,0.774531,0.909957,0.890636,0.886925,0.747984,0.878902,0.907167,0.888551,0.810638,0.885129,0.790311,0.904217,0.906703,0.811008,0.908976,0.813195,0.90333,0.876123,0.768322,0.854534,0.875239,0.875822,0.88598,0.907287,0.465537,0.84622,0.851533,0.845944,0.887975,0.87382,0.739511,0.901878,0.905466,0.817399,0.908169,0.8744,0.901899,0.754165,0.872356,0.854687,0.660361,0.674499,0.851692,0.741877,0.890166,0.891532,0.80141,0.809978,0.642656,0.898097,0.797184,0.68487,0.805148,0.880833,0.742892,0.824245,0.818515,0.614611,0.426441,0.89746,0.75919,0.876559,0.693521,0.772321,0.831059,0.78299,0.886648,0.746376,0.749238,0.844819,0.909209,0.849304,0.845511,0.806759,0.816441,0.898112,0.851332,0.846627
Elinor Dashwood,0.849815,0.954039,0.97639,0.338211,0.546403,0.91234,0.841787,0.810066,0.892968,0.900634,0.960356,0.879845,0.930341,0.901951,0.870854,0.915834,0.788652,0.756409,0.960671,0.911856,0.908882,1.0,0.977657,0.915454,0.983843,0.807128,0.967313,0.921434,0.913337,0.743312,0.918314,0.951003,0.915189,0.84033,0.949029,0.82257,0.93409,0.922081,0.829224,0.953077,0.82986,0.953927,0.904734,0.828142,0.870481,0.917625,0.898826,0.936827,0.918965,0.439914,0.873898,0.896549,0.870739,0.952628,0.897324,0.755931,0.938147,0.968094,0.849758,0.943193,0.948787,0.895965,0.765854,0.895907,0.859192,0.666724,0.640803,0.851161,0.811448,0.92177,0.934366,0.825494,0.825903,0.660274,0.940944,0.85527,0.679755,0.852709,0.950622,0.779879,0.825943,0.870926,0.620793,0.412963,0.948498,0.791666,0.941277,0.725432,0.815872,0.907849,0.811761,0.921444,0.815531,0.754017,0.876027,0.959192,0.869398,0.887831,0.857862,0.840854,0.926656,0.865783,0.845303
Elizabeth Bennet,0.859968,0.948019,0.9747,0.334312,0.560765,0.900535,0.841628,0.807552,0.890331,0.903267,0.973047,0.89097,0.931543,0.902062,0.865867,0.911057,0.806017,0.759317,0.961816,0.91194,0.917482,0.977657,1.0,0.918645,0.977899,0.806542,0.977595,0.934278,0.910596,0.757973,0.919376,0.939193,0.922219,0.853857,0.940112,0.812515,0.937958,0.925248,0.840842,0.963655,0.836477,0.9688,0.90469,0.813708,0.872256,0.911604,0.919528,0.935679,0.929366,0.43811,0.879609,0.887877,0.869883,0.944103,0.905402,0.758147,0.94309,0.967554,0.861262,0.95455,0.94901,0.900082,0.765204,0.903959,0.867622,0.688852,0.635143,0.865787,0.78918,0.922342,0.939684,0.829294,0.84421,0.649844,0.943596,0.847018,0.677755,0.840704,0.944907,0.774181,0.837645,0.853472,0.612155,0.430061,0.939351,0.793911,0.940536,0.725238,0.821363,0.892836,0.799405,0.917788,0.804644,0.766837,0.871375,0.958637,0.869716,0.889353,0.859245,0.838608,0.925612,0.871176,0.851781
Elizabeth Elliot,0.802027,0.895166,0.915329,0.341615,0.501737,0.859015,0.825263,0.754815,0.860391,0.847969,0.90635,0.855164,0.892471,0.832488,0.82168,0.871459,0.766648,0.717776,0.906158,0.882407,0.845833,0.915454,0.918645,1.0,0.921247,0.774764,0.920049,0.899313,0.87307,0.738521,0.870088,0.898084,0.884289,0.821921,0.909508,0.783691,0.898496,0.870061,0.803187,0.900383,0.765309,0.903098,0.886772,0.789922,0.832072,0.883896,0.87894,0.867478,0.878333,0.419127,0.823094,0.851436,0.843466,0.908553,0.85922,0.710844,0.880465,0.904931,0.798492,0.899945,0.894887,0.839745,0.689872,0.828403,0.814001,0.602794,0.614869,0.846603,0.738408,0.889767,0.878449,0.801397,0.759603,0.613255,0.874117,0.838429,0.641906,0.796448,0.873608,0.77614,0.793395,0.807529,0.604819,0.449134,0.881206,0.757346,0.880805,0.698781,0.773308,0.838232,0.739496,0.885032,0.790611,0.759559,0.823523,0.900562,0.850978,0.818305,0.823685,0.780728,0.880669,0.871766,0.833233
Emma Woodhouse,0.867591,0.965534,0.982659,0.34605,0.525282,0.929042,0.854997,0.803732,0.897915,0.898812,0.971304,0.888664,0.936273,0.903411,0.873654,0.91488,0.787991,0.763037,0.969301,0.918612,0.908264,0.983843,0.977899,0.921247,1.0,0.805561,0.977869,0.935452,0.92777,0.763471,0.908441,0.963976,0.922738,0.845626,0.960745,0.826929,0.943541,0.930686,0.843301,0.958147,0.828242,0.959999,0.922684,0.82689,0.887046,0.923252,0.914248,0.931537,0.931717,0.435375,0.859759,0.899105,0.881113,0.953421,0.905576,0.760512,0.940918,0.964589,0.845382,0.958937,0.950608,0.912326,0.759083,0.890628,0.856504,0.66446,0.656749,0.875597,0.816051,0.93344,0.941867,0.836906,0.825677,0.680587,0.932542,0.854292,0.686006,0.856228,0.932347,0.793428,0.832313,0.86693,0.622512,0.410656,0.940759,0.795387,0.93953,0.707051,0.81779,0.918669,0.801435,0.932922,0.821346,0.772048,0.88174,0.959146,0.871602,0.886075,0.861781,0.832823,0.923727,0.883658,0.856352
