character,Admiral Croft,Anna Weston,Anne Elliot,Augusta Elton,Captain Benwick,Captain Harville,Captain Wentworth,Caroline Bingley,Catherine Morland,Charles Bingley,Charles Musgrove,Charlotte Lucas,Charlotte Palmer,Colonel Brandon,Colonel Fitzwilliam,Dr. Grant,Edmund Bertram,Edward Ferrars,Eleanor Tilney,Elinor Dashwood,Elizabeth Bennet,Elizabeth Elliot,Emma Woodhouse,Fanny Dashwood,Fanny Price,Fitzwilliam Darcy,Frank Churchill,Frederick Tilney,General Tilney,George Knightley,George Wickham,Georgiana Darcy,Harriet Smith,Henrietta Musgrove,Henry Crawford,Henry Tilney,Isabella Knightley,Isabella Thorpe,James Morland,Jane Bennet,Jane Fairfax,John Dashwood,John Thorpe,John Willoughby,Julia Bertram,Lady Bertram,Lady Catherine de Bourgh,Lady Lucas,Lady Middleton,Lady Russell,Louisa Musgrove,Lucy Steele,Lydia Bennet,Margaret Dashwood,Maria Bertram,Marianne Dashwood,Mary Bennet,Mary Crawford,Mary Musgrove,Miss Bates,Mr. Allen,Mr. Bennet,Mr. Gardiner,Mr. Hurst,Mr. Rushworth,Mr. Shepherd,Mr. Weston,Mr. Woodhouse,Mr. Yates,Mrs. Allen,Mrs. Bates,Mrs. Bennet,Mrs. Clay,Mrs. Cole,Mrs. Croft,Mrs. Dashwood,Mrs. Ferrars,Mrs. Gardiner,Mrs. Grant,Mrs. Harville,Mrs. Hurst,Mrs. Jennings,Mrs. Morland,Mrs. Norris,Mrs. Price,Mrs. Smith,Mrs. Thorpe,Philip Elton,Robert Ferrars,Sir John Middleton,Sir Thomas Bertram,Sir Walter Elliot,Sir William Lucas,Susan Price,Thomas Palmer,William Collins,William Elliot,William Price
Mrs. Allen,-0.074056,-0.23292,-0.172333,-0.251461,0.055068,-0.070549,0.040869,-0.012572,0.352482,0.140115,-0.125717,-0.046991,0.111382,-0.090419,-0.030585,0.031062,-0.053098,-0.100219,0.085896,-0.096333,0.04067,-0.211681,-0.250767,-0.127392,0.205055,-0.033047,0.050523,0.180591,0.035766,-0.216716,-0.000743,-0.146736,-0.067296,0.016399,-0.211871,0.138264,-0.026868,0.102264,0.243997,-0.083987,-0.204425,-0.191937,0.147101,0.065565,0.043111,0.295444,-0.199188,0.068629,0.185607,-0.176564,0.066404,-0.043544,0.148393,0.095006,0.061527,-0.117144,-0.15763,-0.152637,-0.11577,-0.200931,0.188652,-0.103178,-0.21909,0.175974,0.227371,-0.230891,-0.11679,-0.002057,0.132358,1.0,0.04557,0.033037,-0.056914,-0.055364,-0.001202,-0.197126,-0.010723,-0.105267,-0.048142,-0.047876,0.120162,0.076027,0.084768,-0.056344,0.076178,-0.261656,0.127653,-0.221222,-0.140931,0.116036,-0.033404,-0.189707,0.030154,0.031024,0.246401,-0.169374,-0.20251,0.084788
Mrs. Bates,0.085877,0.306974,0.064774,0.294877,-0.07078,-0.19158,-0.134647,0.001552,-0.239974,-0.044052,0.056243,-0.001085,-0.06857,-0.046284,-0.14901,-0.085801,-0.05157,-0.247535,-0.089568,-0.112023,-0.168322,0.124078,0.212334,0.081535,-0.124941,-0.027983,0.263374,-0.15519,-0.210686,0.168757,-0.104231,-0.182548,0.18313,0.050773,-0.016731,-0.018123,-0.056938,0.026949,-0.148773,-0.034891,0.299279,-0.054452,-0.031725,-0.141479,0.053528,-0.075828,0.039419,-0.190495,-0.100001,-0.117632,-0.011218,0.004425,-0.08686,-0.135394,-0.015688,-0.130427,-0.140191,-0.175804,0.017569,0.329748,0.060375,-0.102678,0.016128,-0.212186,-0.07841,-0.06183,0.160646,0.308765,-0.054655,0.04557,1.0,0.064535,-0.020757,-0.08476,0.143437,0.04513,0.054581,0.021114,0.052346,0.170219,0.037318,-0.063528,0.091352,0.12456,0.092038,0.029744,-0.098579,0.318691,0.037063,-0.147758,-0.05111,-0.112414,-0.060987,0.018579,-0.162699,0.061958,0.0759,-0.01126
Mrs. Bennet,0.122949,-0.00729,-0.202184,0.192042,-0.175734,-0.171304,-0.309159,0.534145,-0.219167,0.11998,0.098113,0.449068,0.012183,-0.167407,-0.057904,-0.06166,-0.072358,-0.229823,-0.011588,-0.239411,0.274092,0.008834,-0.062564,0.070862,-0.20138,0.180296,-0.06634,-0.208256,-0.195033,-0.102464,0.19447,-0.119035,-0.067215,0.056547,0.127752,-0.132699,-0.09337,0.159367,-0.038029,0.406737,0.007945,-0.079906,0.190374,-0.293225,0.000877,-0.047227,0.569777,-0.166804,-0.190224,-0.042247,-0.101848,-0.172464,0.32666,-0.131006,-0.112415,-0.345851,-0.198832,-0.041524,0.039473,0.255986,0.040415,0.385518,0.331734,-0.096824,-0.18657,-0.052135,0.015194,0.103575,-0.119162,0.033037,0.064535,1.0,-0.015125,-0.124521,0.064558,-0.09275,0.098105,0.407491,0.120171,-0.006166,-0.033704,0.068411,-0.062097,0.173109,0.041294,-0.061513,0.134761,0.023793,-0.012643,-0.100091,0.017059,0.000963,0.106824,-0.046914,-0.255546,0.482973,-0.096367,0.03994
Mrs. Clay,0.313426,0.055988,0.254905,0.175526,-0.042228,0.137875,-0.017472,-0.018646,-0.222472,-0.098623,0.224775,-0.153805,-0.010801,-0.19631,-0.106635,0.037942,-0.014127,-0.083292,-0.099852,-0.131969,-0.233315,0.214445,0.041966,0.073127,-0.242917,-0.238356,-0.045122,-0.118369,-0.044992,-0.029827,-0.001852,-0.052682,0.038812,0.048945,0.079405,-0.132724,0.168007,-0.042189,-0.164247,-0.19703,0.048518,0.058641,0.05027,-0.140579,0.015065,-0.15696,-0.087098,-0.100656,-0.10674,0.047799,-0.007188,-0.1074,-0.056182,-0.013799,-0.076645,-0.090976,-0.155338,0.104241,0.269592,0.156804,-0.198422,-0.160578,0.097885,-0.131619,-0.145177,0.434061,0.095187,0.073353,-0.041537,-0.056914,-0.020757,-0.015125,1.0,-0.052148,0.054086,-0.100126,-0.097747,-0.141406,-0.028622,-0.061456,-0.028911,0.162923,-0.112746,0.045565,-0.010776,0.283264,-0.024706,0.164909,-0.029084,0.091114,-0.081046,0.401552,-0.015535,-0.137595,-0.126459,-0.036768,0.247113,0.05421
Mrs. Cole,-0.284153,0.156996,0.067239,-0.171328,-0.028802,0.102087,0.072533,-0.067348,0.251494,-0.022876,-0.196209,0.016146,0.066088,0.237454,0.027214,-0.086622,-0.078641,0.260125,0.04014,0.309436,0.212442,0.032683,0.116976,-0.050382,0.013263,0.066581,-0.044964,0.026334,0.024877,0.067365,0.157838,0.045636,0.100963,-0.093179,-0.156282,0.126197,-0.022869,-0.131199,-0.005489,0.139743,0.018839,-0.015809,-0.141891,0.193963,-0.090265,0.1287,-0.012914,-0.034584,0.097116,0.008028,-0.034855,0.167718,-0.119455,0.154947,-0.003118,0.241775,-0.109799,-0.109717,-0.01015,-0.039468,-0.018012,-0.04909,0.033173,0.043628,-0.016675,-0.150943,0.127118,-0.182356,-0.044091,-0.055364,-0.08476,-0.124521,-0.052148,1.0,-0.122125,0.111919,-0.016587,-0.013931,-0.053925,-0.120493,-0.083784,0.09072,-0.057403,-0.253306,-0.146875,-0.015382,-0.109867,-0.036726,-0.095863,0.02121,-0.022422,-0.018331,0.116802,-0.101635,0.144049,-0.139783,-0.091992,-0.125588
Mrs. Croft,0.279706,0.063615,0.270466,0.120348,-0.079545,0.090367,0.097785,-0.119863,-0.205826,0.097067,0.232841,0.035583,-0.000832,0.045548,-0.012279,-0.099896,-0.046567,-0.019497,-0.0284,0.054459,-0.185536,0.085704,0.004477,0.007392,-0.129641,-0.069274,0.159807,-0.129931,-0.180306,0.080338,-0.15831,-0.194956,0.003513,-0.040462,0.102472,-0.071143,-0.130314,0.036691,0.014903,-0.102652,0.138121,0.049972,0.057336,-0.035978,-0.146296,-0.116548,0.039397,-0.075703,0.060099,0.105075,0.020402,0.107669,-0.074059,-0.061861,-0.163845,-0.106302,-0.063089,-0.031489,0.099528,0.138557,0.121292,0.001516,-0.031241,-0.177121,-0.173204,0.093383,0.101505,0.081075,-0.136193,-0.001202,0.143437,0.064558,0.054086,-0.122125,1.0,0.009337,0.008173,-0.098442,0.052268,-0.037885,-0.159073,0.119354,-0.040812,-0.041065,-0.03867,0.246606,0.045276,0.046654,0.194745,0.036964,0.002134,-0.037203,0.006982,-0.077678,-0.119009,0.248118,0.121038,0.006197
Mrs. Dashwood,-0.016915,0.1563,0.13629,0.046932,-0.099946,-0.053173,0.055038,-0.163319,-0.13694,-0.2533,0.012715,-0.037942,-0.081865,0.287307,0.092266,-0.170667,-0.040954,0.174848,0.004607,0.422512,-0.101278,0.082337,0.046515,0.042006,-0.167077,-0.131655,0.118919,-0.079481,0.073425,0.115871,-0.041787,-0.026253,-0.025499,0.018121,-0.049479,0.00472,-0.034499,-0.179224,-0.165498,0.002636,0.116794,0.287808,-0.110561,0.174404,0.06284,0.010803,0.072809,-0.25494,-0.177296,0.09824,-0.001969,0.177934,-0.204201,0.086617,-0.01887,0.373269,-0.101515,-0.089405,0.02667,0.035023,0.01816,-0.129888,0.174646,-0.078778,-0.064588,0.036067,0.226339,0.04386,-0.090649,-0.197126,0.04513,-0.09275,-0.100126,0.111919,0.009337,1.0,0.15304,0.021199,0.082526,0.035229,-0.194155,0.142211,-0.016725,0.059192,-0.008808,0.068399,-0.175756,0.040086,0.138208,0.018675,0.04814,0.068337,-0.253595,0.035811,-0.071896,-0.071731,0.007513,-0.053699
Mrs. Ferrars,-0.093452,-0.023327,-0.122244,-0.014497,0.026292,-0.117345,-0.253112,0.05573,-0.157497,-0.223186,-0.055964,0.083539,0.050522,-0.037182,-0.185031,-0.056887,-0.160592,-0.07221,-0.03878,0.061582,-0.053032,0.028478,0.10053,0.155316,-0.111735,0.004999,-0.07066,-0.041553,-0.23914,0.111214,-0.177754,-0.13421,0.083177,-0.040409,-0.09934,-0.128471,0.043492,0.089796,0.050163,0.141605,-0.030983,-0.127059,-0.13191,-0.053728,-0.155362,-0.114132,-0.005454,0.112643,0.055691,-0.006699,-0.030795,0.170358,-0.060461,0.127537,-0.161465,0.186405,0.011787,-0.218101,-0.056066,0.079269,0.14166,0.128243,-0.146515,-0.104006,-0.263236,-0.149267,-0.115805,0.11723,-0.222691,-0.010723,0.054581,0.098105,-0.097747,-0.016587,0.008173,0.15304,1.0,0.087097,-0.051602,-0.035715,-0.106624,-0.032083,0.044869,-0.026948,-0.046529,-0.017863,0.195519,-0.021394,0.191567,-0.146559,-0.110428,-0.157876,-0.10602,-0.089339,-0.06605,0.076408,-0.146415,-0.126075
Mrs. Gardiner,-0.147398,0.040149,-0.135517,-0.035133,-0.089948,-0.14113,-0.1882,0.330365,0.037767,0.001507,-0.149672,0.362032,-0.101052,0.14425,0.143348,-0.074824,0.003101,-0.083068,0.057805,0.019563,0.49497,-0.011025,0.066046,0.021143,-0.019852,0.307466,-0.148064,-0.108204,0.044905,-0.001699,0.367914,0.040057,0.027727,-0.105982,0.07118,0.006168,-0.079952,0.102932,0.089621,0.528296,-0.074518,-0.056316,-0.058584,-0.103779,0.024822,-0.009379,0.400833,-0.008504,-0.09064,0.044852,-0.150603,-0.019908,0.023955,-0.12346,-0.023049,-0.042103,-0.008948,-0.00726,-0.12212,-0.02894,0.010583,0.302422,0.307853,-0.03493,-0.071768,-0.120064,-0.142303,-0.072952,-0.131998,-0.105267,0.021114,0.407491,-0.141406,-0.013931,-0.098442,0.021199,0.087097,1.0,0.041737,-0.10213,0.03173,-0.15397,-0.031489,-0.050965,-0.030971,-0.068412,0.126339,-0.030803,0.000892,-0.139442,0.06277,-0.13547,0.080601,-0.055311,-0.088247,0.209261,-0.113958,-0.077018
Mrs. Grant,0.104748,0.066656,0.009762,0.071991,-0.171406,-0.083814,0.015126,-0.043781,-0.076937,-0.023521,0.110854,0.064483,-0.032652,-0.064938,-0.006145,0.02277,0.143551,-0.102096,0.079515,-0.094466,-0.044728,-0.011062,-0.002526,-0.016402,0.049213,-0.107833,-0.027723,-0.128862,0.036494,0.05869,-0.1283,-0.109874,-0.064376,0.036562,0.267395,-0.010592,-0.150855,0.107523,-0.118854,0.052546,-0.031866,-0.020848,0.0982,-0.199866,0.236858,0.081302,0.106554,-0.232956,-0.142457,0.014156,-0.001633,-0.10916,0.151071,-0.050149,0.202048,-0.110206,-0.087429,0.273896,0.146616,0.05544,0.035615,0.046986,0.180709,-0.166251,0.090009,0.007239,0.101684,0.056169,0.054078,-0.048142,0.052346,0.120171,-0.028622,-0.053925,0.052268,0.082526,-0.051602,0.041737,1.0,0.037497,-0.109186,0.059761,0.022347,0.226105,0.021317,0.000911,-0.027071,0.023782,-0.049927,0.046782,0.173029,0.071283,-0.05352,-0.027858,-0.209755,0.058963,-0.047701,0.173437
Mrs. Harville,0.147486,0.092194,0.170548,0.049862,-0.021169,-0.155337,0.106943,-0.119447,-0.269087,-0.200472,0.290462,-0.161242,-0.23713,-0.121639,-0.125334,-0.137521,-0.034035,-0.312747,-0.03878,-0.15014,-0.182768,0.104656,-0.074471,-0.021743,-0.17311,-0.120475,-0.053413,-0.024109,-0.157433,-0.121132,-0.143376,-0.160699,-0.151763,0.263216,-0.113745,-0.012765,-0.113438,-0.116073,-0.209098,-0.001313,0.030816,-0.044171,-0.1128,-0.184456,-0.004775,-0.099295,0.013881,-0.271948,-0.276129,0.028833,0.265578,-0.2145,-0.069393,-0.110365,-0.095356,-0.179282,-0.183303,-0.262479,0.189421,0.034289,-0.041824,-0.193383,0.132642,-0.197049,-0.046765,0.119593,-0.018443,0.064056,0.020039,-0.047876,0.170219,-0.006166,-0.061456,-0.120493,-0.037885,0.035229,-0.035715,-0.10213,0.037497,1.0,0.128836,-0.129802,0.111476,0.192781,0.134277,0.091461,-0.236538,0.064042,-0.05731,-0.180167,-0.17499,0.092991,-0.272432,0.163724,-0.185279,-0.013688,0.087295,0.106027
Mrs. Hurst,-0.06396,-0.12531,-0.18434,-0.093336,0.054459,-0.113127,0.01233,0.113791,0.203104,0.062566,-0.193572,-0.131711,-0.010335,0.022754,0.006307,0.079202,0.101279,-0.141595,0.03309,-0.051317,0.116981,-0.097939,-0.140447,-0.139946,0.085509,0.051515,0.011786,0.043187,0.070554,-0.227417,-0.008125,0.043812,-0.173207,-0.21341,-0.089176,0.154433,0.004605,0.055603,0.100177,-0.026101,-0.102499,-0.089142,0.130425,0.03742,0.037963,0.093247,-0.02759,-0.055574,0.037245,-0.256789,-0.00098,-0.101277,0.097752,-0.049442,0.068123,-0.037954,-0.124979,-0.089765,-0.164328,-0.163248,-0.100089,-0.075748,-0.092379,-0.102041,0.126972,-0.112848,-0.020832,-0.075936,0.081602,0.120162,0.037318,-0.033704,-0.028911,-0.083784,-0.159073,-0.194155,-0.106624,0.03173,-0.109186,0.128836,1.0,-0.008702,0.061589,-0.0144,0.146923,-0.151835,-0.204946,-0.093677,-0.075628,0.105412,0.017785,-0.103243,-0.067598,0.207125,0.247684,-0.192904,-0.06868,0.194815
Mrs. Jennings,0.225469,-0.025749,-0.017931,0.036669,-0.032364,0.205564,0.120165,-0.125372,0.08394,-0.103495,0.088757,-0.077855,0.38432,0.086447,-0.009001,-0.029834,-0.110897,0.232914,-0.093782,0.313987,-0.193545,0.042311,-0.08543,0.065374,-0.10639,-0.361194,0.153137,-0.15292,-0.029343,-0.051552,-0.136436,-0.213509,-0.081695,-0.150164,-0.017981,-0.04876,0.065143,-0.115474,0.007238,-0.243946,0.043543,0.127697,0.27667,0.181826,-0.123102,0.150693,-0.054841,-0.165953,0.247376,-0.069243,-0.082265,0.180478,0.215693,0.176688,-0.062571,0.127549,-0.358732,-0.072919,0.101322,0.086469,0.036951,-0.087896,-0.003243,-0.154058,-0.068903,0.055981,0.420957,0.031599,-0.030626,0.076027,-0.063528,0.068411,0.162923,0.09072,0.119354,0.142211,-0.032083,-0.15397,0.059761,-0.129802,-0.008702,1.0,-0.057794,0.006645,0.055908,0.002826,-0.14134,-0.100133,-0.044405,0.495724,0.056413,0.092081,-0.165376,-0.058167,0.097152,-0.153105,-0.209142,0.193883
Mrs. Morland,-0.125857,-0.011016,-0.04527,-0.140555,0.000796,-0.188665,-0.031062,-0.086754,0.034165,-0.005435,-0.078978,-0.042454,-0.013524,0.036747,-0.037956,0.001336,-0.100062,-0.125722,0.097949,-0.020409,0.009186,0.00457,0.056497,-0.110592,0.124433,0.007444,-0.069078,0.009167,-0.048762,-0.082232,-0.093073,-0.1082,-0.093186,0.030742,-0.181679,0.016064,0.179672,0.112049,0.073489,0.086326,0.00083,-0.038099,-0.149771,0.004556,-0.156712,-0.029688,-0.176134,0.02697,0.043043,-0.005795,0.009222,0.124447,0.046983,0.028868,-0.045459,-0.022008,-0.070455,-0.086358,-0.017971,-0.018345,0.086897,0.042413,-0.151012,-0.051548,-0.079876,-0.113555,-0.138651,0.145209,-0.029743,0.084768,0.091352,-0.062097,-0.112746,-0.057403,-0.040812,-0.016725,0.044869,-0.031489,0.022347,0.111476,0.061589,-0.057794,1.0,0.016431,0.114061,-0.068418,0.082391,-0.097588,-0.038652,-0.057155,-0.063846,-0.097626,-0.143882,-0.011168,-0.038245,0.007628,0.058296,-0.04881
Mrs. Norris,0.322931,0.069617,-0.233024,0.435405,-0.220903,-0.285926,-0.290146,-0.019853,-0.405056,-0.115432,0.219861,-0.082507,-0.114833,-0.393557,-0.125399,0.101355,0.420149,-0.367579,-0.087443,-0.450192,-0.364506,0.059356,-0.158498,0.160683,0.03003,-0.233029,-0.068509,-0.163208,-0.06341,-0.092465,-0.188885,-0.148299,-0.179153,0.231158,0.395695,-0.085458,-0.094951,0.037902,-0.316047,-0.161477,0.156076,0.237958,0.166128,-0.406543,0.287051,0.192502,0.160952,-0.256471,-0.315028,-0.163507,-0.02448,-0.270364,0.117287,-0.272173,0.213403,-0.46195,-0.105863,0.339985,0.055958,0.261279,-0.013548,-0.118222,0.19391,-0.205565,-0.010242,0.227064,0.085674,0.24179,0.147848,-0.056344,0.12456,0.173109,0.045565,-0.253306,-0.041065,0.059192,-0.026948,-0.050965,0.226105,0.192781,-0.0144,0.006645,0.016431,1.0,0.351154,-0.027558,-0.035329,0.151019,0.01012,-0.243847,0.299999,0.082772,-0.174321,0.269993,-0.438451,0.153751,0.019189,0.393939
Mrs. Price,0.150812,-0.063576,-0.243188,0.124044,-0.046046,-0.124385,-0.064703,-0.013929,-0.057213,0.005944,0.013398,-0.139697,-0.051741,-0.103126,-0.121086,0.008216,0.159462,-0.310489,0.015817,-0.296754,-0.238539,-0.055186,-0.187481,0.081203,0.029175,-0.207159,-0.051372,-0.04122,0.024123,-0.177538,-0.146194,-0.079164,-0.212046,0.07279,0.131445,0.052964,0.069138,0.011965,-0.059836,-0.135004,0.053422,0.118256,0.066125,-0.159879,0.064355,0.134819,-0.032039,-0.157924,-0.039636,-0.213999,0.02001,-0.199887,0.108429,-0.130736,0.03264,-0.242933,-0.165942,0.063858,-0.059649,0.016672,-0.026234,-0.119277,0.011147,-0.150348,-0.042962,-0.007701,0.07875,0.169732,0.057686,0.076178,0.092038,0.041294,-0.010776,-0.146875,-0.03867,-0.008808,-0.046529,-0.030971,0.021317,0.134277,0.146923,0.055908,0.114061,0.351154,1.0,-0.148128,-0.107633,-0.010447,-0.007243,-0.058052,0.067965,-0.072731,-0.215049,0.355416,-0.16538,-0.056398,-0.035185,0.315272
Mrs. Smith,0.273141,0.206922,0.576558,0.153065,-0.116355,0.146069,0.044544,-0.190521,-0.352668,-0.140735,0.288521,-0.109394,-0.145259,0.104208,0.029361,-0.125813,-0.110874,0.0208,-0.084165,0.136672,-0.160372,0.34263,0.163257,-0.001745,-0.341112,-0.027065,-0.004183,-0.183028,-0.125728,0.186484,-0.025259,-0.018536,0.043871,0.096507,-0.001963,-0.132774,-0.065404,-0.183612,-0.230783,-0.052263,0.177344,0.153616,-0.144438,-0.015568,-0.185946,-0.253208,0.021428,-0.175545,-0.174428,0.296297,0.085723,-0.008894,-0.231353,-0.036421,-0.223713,0.005073,-0.077678,-0.113179,0.329389,0.246563,-0.128911,-0.08548,0.149137,-0.19672,-0.26931,0.356418,0.169265,-0.016135,-0.15954,-0.261656,0.029744,-0.061513,0.283264,-0.015382,0.246606,0.068399,-0.017863,-0.068412,0.000911,0.091461,-0.151835,0.002826,-0.068418,-0.027558,-0.148128,1.0,-0.087184,0.177344,0.198834,-0.146732,-0.18541,0.332583,-0.113217,-0.100899,-0.150711,0.161652,0.445592,-0.175787
Mrs. Thorpe,-0.240769,-0.156123,-0.136865,-0.097042,-0.064678,-0.173967,-0.277444,0.13607,-0.061807,0.176181,-0.117528,0.197821,0.130203,-0.107833,-0.072949,0.133958,-0.144197,-0.064669,0.013262,-0.110761,0.003162,-0.059122,0.0072,0.202009,0.003181,0.050502,-0.262907,-0.125225,0.0054,0.015843,0.08004,-0.032048,0.051889,0.010107,-0.038367,-0.255716,0.227297,0.263921,0.273556,0.107141,-0.098814,-0.097746,-0.104134,-0.074005,-0.060842,0.042286,-0.087376,0.424522,0.291438,0.066235,-0.140839,0.152833,0.090842,0.033814,-0.111389,-0.128049,0.173461,0.057814,-0.106471,0.069695,0.174619,0.333348,-0.148491,0.087312,-0.187235,-0.13909,-0.249914,0.082369,-0.143137,0.127653,-0.098579,0.134761,-0.024706,-0.109867,0.045276,-0.175756,0.195519,0.126339,-0.027071,-0.236538,-0.204946,-0.14134,0.082391,-0.035329,-0.107633,-0.087184,1.0,-0.069498,-0.048023,-0.106195,-0.032881,-0.145363,0.079861,-0.16579,-0.164461,0.240489,-0.038797,-0.240259
Philip Elton,0.199449,0.53225,0.069883,0.550675,-0.198278,-0.099939,-0.214519,0.045708,-0.42204,-0.045223,0.070987,0.045076,-0.03558,-0.15495,-0.167729,-0.078004,-0.007867,-0.169163,-0.032591,-0.123007,-0.233757,0.251201,0.491754,0.17975,-0.34105,0.002988,0.327317,-0.198994,-0.145236,0.455807,-0.161898,-0.107104,0.443188,0.064737,0.180168,-0.066099,-0.009953,0.065861,-0.275194,-0.059352,0.386458,0.04104,0.045352,-0.156435,0.124586,-0.309336,0.068783,-0.132182,-0.207208,-0.036081,-0.037219,-0.031366,-0.202748,-0.157106,-0.088922,-0.076445,0.023108,0.033672,0.047067,0.502455,-0.150628,-0.077373,0.151495,-0.229667,-0.105858,0.071426,0.253203,0.350078,-0.076393,-0.221222,0.318691,0.023793,0.164909,-0.036726,0.046654,0.040086,-0.021394,-0.030803,0.023782,0.064042,-0.093677,-0.100133,-0.097588,0.151019,-0.010447,0.177344,-0.069498,1.0,0.139953,-0.165325,-0.0946,0.064959,0.131901,-0.08821,-0.33746,0.162434,0.128934,-0.08221
Robert Ferrars,0.09713,0.04846,0.029661,0.050625,0.014672,0.007941,-0.119266,-0.07449,-0.240463,-0.245167,0.02837,-0.04163,-0.166707,0.066603,-0.073923,-0.074908,-0.014237,-0.028609,-0.009368,0.112986,-0.024012,-0.021405,0.091212,-0.022225,-0.111349,0.169192,0.018456,-0.016449,-0.173985,0.118265,-0.148873,-0.07879,0.075132,0.025484,0.096689,-0.069825,-0.107775,0.079343,-0.058083,0.129609,-0.012691,0.162956,-0.10984,0.081596,-0.142841,-0.167435,-0.000864,0.004258,-0.054616,0.029213,0.016461,0.146777,-0.076976,0.040847,-0.166564,0.077466,0.095816,0.049397,-0.058431,0.016609,-0.011631,0.092033,0.060196,-0.085623,-0.17589,0.011496,-0.037228,0.062972,-0.076695,-0.140931,0.037063,-0.012643,-0.029084,-0.095863,0.194745,0.138208,0.191567,0.000892,-0.049927,-0.05731,-0.075628,-0.044405,-0.038652,0.01012,-0.007243,0.198834,-0.048023,0.139953,1.0,-0.172572,-0.042133,-0.141579,-0.097064,-0.001521,-0.080955,0.194293,-0.054206,-0.092721
Sir John Middleton,0.07898,-0.173039,-0.02372,-0.14839,0.088274,0.25751,0.334043,-0.153782,0.307725,0.062422,-0.023759,-0.034793,0.306581,0.075902,0.047075,0.011868,-0.090698,0.28382,-0.047495,0.283848,-0.034921,-0.09274,-0.130462,-0.101901,0.053822,-0.269213,0.173797,0.06913,0.113289,-0.057001,-0.10308,-0.050102,-0.081779,-0.24005,-0.010925,0.043222,-0.019025,-0.016609,0.174732,-0.212356,-0.139269,-0.069721,0.33868,0.334504,0.012496,0.121588,-0.149746,-0.045177,0.290422,0.074469,-0.061494,0.079139,0.153368,0.212073,0.044982,0.251948,-0.149198,-0.037161,0.068424,-0.206622,-0.026548,-0.065149,-0.112777,0.023438,0.153391,-0.110784,0.245711,-0.143123,-0.049979,0.116036,-0.147758,-0.100091,0.091114,0.02121,0.036964,0.018675,-0.146559,-0.139442,0.046782,-0.180167,0.105412,0.495724,-0.057155,-0.243847,-0.058052,-0.146732,-0.106195,-0.165325,-0.172572,1.0,0.089408,0.04223,-0.060741,-0.090719,0.256645,-0.336193,-0.171495,0.158374
Sir Thomas Bertram,-0.082992,-0.096097,-0.191449,-0.030412,-0.112532,-0.001379,-0.001067,-0.075282,0.18247,-0.032548,-0.145467,0.083363,0.024365,-0.033859,0.140773,0.03952,0.469574,0.009148,0.147719,0.000134,0.145767,-0.081689,-0.155925,-0.117018,0.472479,0.030589,0.114441,-0.121932,0.216428,-0.05917,0.040995,0.013652,-0.159923,-0.273972,0.387884,0.141174,-0.152861,0.078559,0.09133,0.034233,-0.020135,0.072619,0.216845,-0.042406,0.20384,0.394172,0.163059,-0.093751,-0.016339,-0.001676,-0.191685,-0.088206,0.04085,-0.130355,0.455832,-0.05206,0.014744,0.405921,-0.104631,-0.125557,0.062364,0.092673,-0.071933,0.011095,0.174344,0.00694,0.086708,-0.277543,0.244536,-0.033404,-0.05111,0.017059,-0.081046,-0.022422,0.002134,0.04814,-0.110428,0.06277,0.173029,-0.17499,0.017785,0.056413,-0.063846,0.299999,0.067965,-0.18541,-0.032881,-0.0946,-0.042133,0.089408,1.0,-0.165379,0.046618,0.102744,0.001779,-0.013688,-0.194667,0.228235
Sir Walter Elliot,0.359644,0.009171,0.264938,0.185783,-0.052878,0.024695,0.03935,0.033805,-0.307891,-0.140284,0.358999,-0.137111,-0.059999,-0.134921,-0.030985,-0.004812,-0.096128,0.023162,-0.225752,-0.140808,-0.345028,0.342998,-0.156235,0.121232,-0.405103,-0.311189,-0.132565,-0.067866,0.102271,-0.107131,-0.067773,0.02237,-0.181625,0.23655,-0.065015,-0.20142,0.020331,-0.331464,-0.289076,-0.311631,0.028838,0.131658,-0.079006,-0.155726,0.045501,-0.18017,-0.031316,-0.241414,-0.235858,0.299951,0.056655,-0.198605,-0.00645,-0.05076,-0.009694,-0.199335,-0.084751,-0.041104,0.349017,0.084118,-0.208773,-0.176945,0.224436,-0.070543,-0.076419,0.503966,0.116881,0.063851,-0.031998,-0.189707,-0.112414,0.000963,0.401552,-0.018331,-0.037203,0.068337,-0.157876,-0.13547,0.071283,0.092991,-0.103243,0.092081,-0.097626,0.082772,-0.072731,0.332583,-0.145363,0.064959,-0.141579,0.04223,-0.165379,1.0,-0.150206,0.029245,-0.181601,-0.042296,0.383014,0.061724
