character,Admiral Croft,Anna Weston,Anne Elliot,Anne Steele,Anne de Bourgh,Augusta Elton,Captain Benwick,Captain Harville,Captain Wentworth,Caroline Bingley,Catherine Morland,Charles Bingley,Charles Musgrove,Charlotte Lucas,Charlotte Palmer,Colonel Brandon,Colonel Fitzwilliam,Dr. Grant,Edmund Bertram,Edward Ferrars,Eleanor Tilney,Elinor Dashwood,Elizabeth Bennet,Elizabeth Elliot,Emma Woodhouse,Fanny Dashwood,Fanny Price,Fitzwilliam Darcy,Frank Churchill,Frederick Tilney,General Tilney,George Knightley,George Wickham,Georgiana Darcy,Harriet Smith,Henrietta Musgrove,Henry Crawford,Henry Tilney,Isabella Knightley,Isabella Thorpe,James Morland,Jane Bennet,Jane Fairfax,John Dashwood,John Thorpe,John Willoughby,Julia Bertram,Lady Bertram,Lady Catherine de Bourgh,Lady Lucas,Lady Middleton,Lady Russell,Louisa Musgrove,Lucy Steele,Lydia Bennet,Margaret Dashwood,Maria Bertram,Marianne Dashwood,Mary Bennet,Mary Crawford,Mary Musgrove,Miss Bates,Mr. Allen,Mr. Bennet,Mr. Gardiner,Mr. Hurst,Mr. Perry,Mr. Rushworth,Mr. Shepherd,Mr. Weston,Mr. Woodhouse,Mr. Yates,Mrs. Allen,Mrs. Bates,Mrs. Bennet,Mrs. Clay,Mrs. Cole,Mrs. Croft,Mrs. Dashwood,Mrs. Ferrars,Mrs. Gardiner,Mrs. Grant,Mrs. Harville,Mrs. Hurst,Mrs. Jennings,Mrs. Morland,Mrs. Norris,Mrs. Phillips,Mrs. Price,Mrs. Smith,Mrs. Thorpe,Philip Elton,Robert Ferrars,Robert Martin,Sir John Middleton,Sir Thomas Bertram,Sir Walter Elliot,Sir William Lucas,Susan Price,Thomas Palmer,William Collins,William Elliot,William Price
Elizabeth Bennet,0.053206,0.179029,0.599301,-0.131243,-0.024592,-0.098892,-0.303511,-0.070155,-0.379886,0.243034,0.574444,-0.333115,0.064802,0.008186,-0.052242,-0.118584,-0.139418,-0.157118,0.287112,-0.21404,0.140142,0.633553,1.0,0.261896,0.614388,0.093622,0.606005,-0.019168,-0.285034,-0.254137,0.170281,-0.101532,-0.092695,-0.094041,0.041857,-0.129647,-0.144301,-0.110272,0.001188,0.361765,-0.003962,0.557195,-0.251428,0.010336,-0.270797,-0.170518,0.117068,0.275044,-0.046463,-0.108036,0.178737,0.026876,-0.087127,0.252949,-0.025444,0.058994,0.189115,0.491158,0.24094,0.236496,0.415744,-0.128355,-0.007542,0.11927,-0.040804,0.158659,-0.37587,-0.277965,0.074561,-0.019286,0.291863,-0.141888,0.234323,-0.160844,0.411895,-0.03956,-0.187135,0.072161,0.491908,-0.264644,0.065438,0.016608,-0.273149,0.0571,0.266798,-0.035324,0.37065,0.012822,0.031935,0.191504,0.018199,-0.196077,-0.070348,-0.365782,-0.076955,0.310833,0.006862,0.227308,0.068304,-0.020201,3.5e-05,-0.354854,-0.328056
Elizabeth Elliot,-0.057704,0.047363,0.236148,-0.015986,-0.135351,-0.029309,-0.032725,-0.105517,-0.128309,0.084384,0.163655,-0.141399,0.08492,-0.170074,-0.030511,-0.045745,-0.073406,-0.124112,0.08111,-0.010603,-0.101966,0.245378,0.261896,1.0,0.279013,0.095869,0.243109,0.091678,-0.119029,-0.073237,0.072292,-0.006809,-0.000998,-0.002243,0.177724,-0.033665,-0.021616,-0.158865,0.006187,0.030615,-0.156903,0.155434,0.062476,0.096402,-0.14768,0.032612,0.090822,0.00991,-0.08247,-0.050934,0.029933,0.060041,0.033454,0.245225,-0.034841,-0.000509,-0.027178,0.139698,0.035309,0.058396,0.172238,-0.207547,-0.148686,-0.14039,-0.101181,-0.081024,-0.182898,-0.004729,0.000882,0.090526,0.042267,-0.021813,-0.051924,-0.115089,0.078195,0.151189,-0.112774,0.015812,0.126062,0.037952,0.030948,-0.017441,-0.072656,0.140912,0.058053,-0.009569,0.105084,0.050789,-0.024852,0.060163,-0.075495,-0.027673,0.075985,-0.076906,-0.065874,0.080167,0.136395,-0.024646,0.085072,-0.11303,0.010094,0.089732,-0.054378
Emma Woodhouse,0.095076,0.432468,0.704655,-0.093014,-0.245518,0.219535,-0.213809,-0.125993,-0.352588,0.188106,0.533401,-0.426364,0.078159,-0.007249,0.005839,-0.133184,-0.301897,-0.170101,0.399078,-0.191799,0.008531,0.730476,0.614388,0.279013,1.0,0.077882,0.570046,-0.056159,-0.099756,-0.245844,0.014212,0.307072,-0.148954,-0.206313,0.334962,-0.052544,-0.117761,-0.07804,-0.016862,0.212424,-0.097851,0.390993,-0.06695,0.110495,-0.153736,-0.069583,0.005252,0.215644,-0.063264,-0.126184,-0.024914,0.114571,-0.023048,0.356722,-0.068639,0.067518,0.129745,0.412518,0.091071,0.271618,0.39689,-0.028291,-0.051955,-0.059507,-0.193344,0.020725,-0.273393,-0.205389,0.261387,0.08704,0.280171,-0.111698,0.093506,-0.000345,0.263939,-0.004914,-0.148653,0.167224,0.343433,-0.136291,0.011636,0.106652,-0.224997,-0.047185,0.253735,-0.044653,0.320244,-0.107947,-0.024208,0.435316,0.022997,-0.048476,0.033677,-0.366787,0.007843,0.29324,-0.010314,0.175271,0.080394,-0.111696,-0.062867,-0.266715,-0.332426
Fanny Dashwood,-0.199876,0.001621,0.059329,0.056473,-0.054862,-0.101637,-0.032305,-0.127435,-0.089834,0.069074,0.089657,-0.150916,0.052135,-0.194025,0.025686,0.084428,0.007928,0.008045,0.00707,-0.081768,0.055017,0.11122,0.093622,0.095869,0.077882,1.0,0.071185,-0.078114,-0.125918,-0.090563,0.085181,-0.015858,-0.064984,-0.063008,-0.003821,0.10453,-0.165639,-0.081222,0.023471,-0.119361,-0.09503,0.061641,-0.147587,0.084911,-0.15189,-0.040153,0.032725,0.050519,0.039564,0.040355,0.145308,-0.003524,0.047754,0.112604,-0.099139,0.007699,0.028241,0.028502,0.061074,0.008111,-0.006464,-0.035753,-0.007963,-0.063681,0.015707,-0.039396,-0.097014,-0.075787,-0.025868,-0.008817,0.093656,-0.069129,-0.071978,-0.14803,0.03095,0.036536,-0.059957,0.012757,0.173925,-0.001191,-0.056958,-0.064038,0.007107,0.056878,0.132864,-0.077516,0.087146,-0.021682,-0.018822,-0.095907,-0.091275,-0.106636,-0.007027,-0.176779,-0.099834,0.029156,0.17972,0.06634,-0.013407,-0.029036,0.015301,-0.141897,-0.141886
Fanny Price,0.007529,0.191873,0.600236,-0.130147,-0.064572,-0.017036,-0.112399,-0.124846,-0.197443,0.029894,0.488544,-0.127888,0.068033,-0.057154,-0.086078,-0.064421,-0.198763,0.01036,0.294888,0.066257,-0.003288,0.418367,0.606005,0.243109,0.570046,0.071185,1.0,0.092612,-0.006174,-0.050267,0.023113,0.082088,0.012849,-0.07906,0.438717,0.105485,0.106171,0.019644,0.123486,0.326075,0.008652,0.452848,0.137797,-0.039319,-0.106015,0.01632,0.229075,0.07018,-0.030064,-0.127177,0.003191,0.022827,0.151785,0.218461,0.111317,-0.011325,0.204644,0.457066,0.035268,0.35569,0.341524,-0.012661,-0.213381,-0.157021,-0.100102,-0.047417,-0.327465,-0.078976,-0.0852,-0.03623,0.239812,0.023015,-0.050938,-0.057838,0.099888,-0.016862,-0.306505,0.097023,0.189106,-0.138043,-0.047804,-0.054588,-0.142841,0.065335,0.050789,0.062547,0.267956,-0.067397,0.089284,0.120401,-0.096134,0.081935,0.023085,-0.200262,-0.259663,0.137382,0.048733,0.05393,0.213408,-0.132153,-0.123993,-0.069943,-0.066656
Fitzwilliam Darcy,0.176038,0.076988,-0.212289,-0.012272,-0.024639,0.015339,0.232911,-0.137218,0.095314,0.039923,0.040197,0.309714,0.000524,0.009939,-0.160564,0.191636,0.093279,0.067299,0.120777,0.288353,-0.118025,-0.195526,-0.019168,0.091678,-0.056159,-0.078114,0.092612,1.0,0.212084,0.323345,0.037497,0.264343,0.348454,0.167429,0.141077,-0.03768,0.382821,0.258455,0.005659,0.134434,0.102964,0.158165,0.227848,-0.04289,0.307339,0.411222,0.208025,-0.244259,0.207133,-0.154447,-0.223782,-0.008336,-0.031074,-0.042743,0.006125,-0.234061,0.013496,-0.160089,-0.180538,0.229908,-0.065309,-0.016196,-0.100505,-0.028886,0.06363,-0.101945,-0.133848,0.272598,-0.085947,0.196452,-0.118225,0.06606,-0.132019,-0.013913,-0.079752,-0.072381,-0.111047,0.063904,-0.226535,0.28539,-0.068422,-0.150115,-0.12731,-0.129145,-0.287005,-0.057173,-0.17661,-0.186456,-0.079941,-0.021639,-0.230159,0.162102,0.129108,0.38368,0.042534,-0.034042,-0.155091,0.084068,0.002038,0.043233,0.009798,0.341905,0.012715
Frank Churchill,0.064474,0.010534,-0.065464,-0.057878,-0.011973,0.096205,0.325367,0.035841,0.396254,-0.143163,-0.155367,0.306474,-0.030352,-0.111012,0.006866,0.169777,0.036127,0.066187,0.100122,0.320196,-0.105526,-0.235271,-0.285034,-0.119029,-0.099756,-0.125918,-0.006174,0.212084,1.0,0.211017,-0.122305,0.207565,0.22407,0.142644,0.14071,0.065445,0.300373,0.229569,0.167614,-0.092906,-0.026657,-0.050647,0.315167,-0.171925,0.249037,0.298674,0.037919,-0.278197,0.165209,-0.128771,-0.294655,-0.067771,0.12747,-0.033151,0.139457,-0.048315,-0.102057,-0.092405,-0.147687,0.073648,0.011779,0.165159,-0.192488,-0.039104,-0.068145,-0.176566,0.127264,0.311314,-0.129217,0.139523,-0.047709,0.216931,-0.146428,0.005573,-0.152609,-0.028337,-0.06979,-0.021563,-0.219489,0.238978,-0.106111,-0.120436,-0.106287,-0.131005,-0.196887,0.017873,-0.075151,-0.172509,-0.070513,-0.069734,-0.093182,0.270023,0.104078,0.24523,0.138203,-0.067828,-0.082408,-0.100915,0.02182,0.152431,-0.127231,0.324123,0.345373
Frederick Tilney,0.006454,-0.108773,-0.255766,0.028458,-0.038877,-0.027063,0.207742,-0.031388,0.178774,-0.0879,-0.125599,0.219088,0.02255,-0.054658,-0.025939,0.192607,0.069606,-0.017704,-0.01383,0.175232,-0.081256,-0.337861,-0.254137,-0.073237,-0.245844,-0.090563,-0.050267,0.323345,0.211017,1.0,0.041394,0.079709,0.198326,0.126451,-0.020329,0.058609,0.180791,0.207057,0.074716,-0.042319,-0.003727,-0.043762,0.19982,-0.140848,0.290355,0.183402,0.197191,-0.278295,0.07568,-0.138345,-0.111867,-0.04075,0.083273,-0.178269,-0.015682,-0.184959,-0.05363,-0.240487,-0.223674,0.082121,-0.187404,0.031138,-0.148692,-0.000528,0.013116,0.010718,0.074499,0.396883,-0.041723,0.182974,-0.105619,0.160237,-0.07049,-0.000903,-0.161156,-0.051927,-0.092727,-0.059392,-0.275281,0.247941,-0.143153,-0.193957,0.043616,0.046225,-0.24845,-0.075618,-0.254965,-0.131885,-0.069913,-0.149774,-0.146476,0.073265,0.108609,0.289821,-0.055109,-0.106219,-0.101228,-0.114698,0.046997,-0.022774,-0.040973,0.26874,0.206305
General Tilney,-0.074326,-0.147291,0.077461,-0.09677,0.003779,-0.169437,-0.036886,0.062803,0.051874,0.096495,-0.01947,0.008378,0.049508,-0.074849,-0.087559,0.196921,-0.027006,-0.052339,0.089609,-0.015337,0.05972,0.170282,0.170281,0.072292,0.014212,0.085181,0.023113,0.037497,-0.122305,0.041394,1.0,-0.071928,0.081056,-0.059652,-0.175766,-0.052319,0.074582,0.082702,-0.074404,-0.042296,-0.034297,0.014299,-0.270221,-0.014073,-0.109291,0.075502,-0.154787,0.031643,-0.211157,-0.10148,0.258455,0.122268,-0.080024,-0.03636,-0.22922,-0.073924,0.023591,0.079189,0.032226,-0.145913,-0.030398,-0.179267,-0.027163,0.068314,0.004091,0.079535,-0.037819,-0.110801,0.031163,0.021199,0.129938,-0.042832,0.182409,-0.208725,0.195144,-0.023011,-0.113234,-0.07229,0.267753,0.05598,-0.079392,-0.019659,-0.103667,0.119067,0.142161,-0.016908,0.06582,0.196464,-0.010422,-0.150058,-0.036567,0.027879,0.114937,-0.16982,-0.067875,0.373428,0.056899,0.15827,-0.007605,-0.012011,0.131159,-0.062353,-0.002666
George Knightley,0.107075,0.296118,0.037175,0.005238,-0.246016,0.298061,0.040303,-0.10655,0.025764,0.066096,0.087884,-0.041704,0.033898,-0.058869,0.003432,0.111056,-0.116943,0.000103,0.308801,0.042177,-0.040435,0.135307,-0.101532,-0.006809,0.307072,-0.015858,0.082088,0.264343,0.207565,0.079709,-0.071928,1.0,0.024994,-0.149075,0.231508,-0.02052,0.167633,0.180968,-0.031634,-0.022688,-0.070405,0.075834,0.054622,0.020485,0.198619,0.231276,-0.044609,-0.077285,0.07638,-0.143801,-0.193108,0.039829,-0.099824,0.100014,-0.128861,-0.122058,-0.116528,-0.090085,-0.181634,0.187354,0.0824,0.166372,-0.032201,-0.019956,-0.052533,-0.134715,0.016604,0.047181,0.218499,0.188712,0.142495,0.012742,-0.028467,0.124578,0.039767,-0.009015,-0.105464,0.195398,-0.047608,0.028048,-0.089618,0.042503,-0.091821,-0.098,0.0508,-0.102544,0.020982,-0.188984,-0.103026,0.341331,0.002842,0.200379,0.093852,-0.032435,0.058125,0.125891,-0.049596,0.198294,-0.076147,0.001806,-0.035708,0.006482,-0.113942
George Wickham,0.079055,-0.073292,-0.094124,-0.081115,0.046026,-0.034482,0.240281,-0.009237,0.227812,0.107449,-0.130866,0.35048,0.005035,-0.071066,-0.177608,0.072852,0.107642,0.031792,0.097325,0.322533,-0.071979,-0.182286,-0.092695,-0.000998,-0.148954,-0.064984,0.012849,0.348454,0.22407,0.198326,0.081056,0.024994,1.0,0.140951,0.072998,-0.098293,0.283358,0.237556,0.080105,0.050067,-0.025659,0.059046,0.173578,-0.041306,0.210493,0.302724,0.069443,-0.187752,0.035984,-0.145781,-0.120023,-0.115858,0.043132,0.017771,0.107353,-0.037864,0.091985,-0.053128,0.022326,0.142136,-0.039005,-0.053347,-0.22591,0.011269,0.052408,-0.170901,0.03024,0.113158,-0.104568,0.056813,-0.104914,0.111267,-0.147417,-0.059775,-0.10123,-0.019683,-0.189775,-0.041776,-0.094674,0.190636,-0.032964,-0.09445,-0.033405,-0.103978,-0.221761,0.025527,-0.078283,-0.172141,0.060975,-0.125369,-0.104804,0.230649,0.266329,0.286146,0.064491,-0.081528,-0.13661,0.016765,-0.017724,0.003852,0.037014,0.38064,0.120305
Georgiana Darcy,-0.015939,-0.186634,-0.187945,0.059261,0.128706,-0.116013,0.181635,0.058688,0.139633,-0.05793,-0.09296,0.260938,-0.155515,0.047955,-0.015687,0.073447,0.086269,0.04586,-0.098512,0.161206,-0.138174,-0.199885,-0.094041,-0.002243,-0.206313,-0.063008,-0.07906,0.167429,0.142644,0.126451,-0.059652,-0.149075,0.140951,1.0,0.016201,-0.042632,0.086284,0.022995,0.070473,-0.053894,0.037954,0.043396,0.192039,-0.082992,0.036775,0.178252,0.148993,-0.12228,0.095178,-0.069572,-0.065839,-0.028061,0.069798,-0.095699,0.060667,-0.051966,0.034081,-0.052259,-0.011046,-0.014628,-0.118543,-0.049928,-0.057408,0.032008,-0.018308,-0.107643,0.040946,0.199125,-0.223366,-0.030231,-0.207636,0.028979,-0.069896,-0.054279,-0.167482,0.080664,-0.036022,-0.064228,-0.154939,0.194851,0.033113,-0.083342,-0.016786,-0.09523,-0.20212,0.004177,-0.197676,-0.035404,-0.064875,-0.199859,-0.092109,-0.037457,0.04413,0.229889,0.065793,-0.095986,-0.093793,-0.149863,0.083349,0.075674,-0.091887,0.177312,0.167936
Harriet Smith,-0.031047,0.202097,0.272756,0.027706,-0.113449,0.112861,0.188798,-0.131394,0.032194,0.005699,0.147741,0.008604,0.053422,0.014265,-0.053384,-0.061474,-0.135323,0.050957,0.066188,0.164468,-0.205492,0.196565,0.041857,0.177724,0.334962,-0.003821,0.438717,0.141077,0.14071,-0.020329,-0.175766,0.231508,0.072998,0.016201,1.0,0.198594,0.139552,0.022563,0.073515,0.09408,-0.036873,0.141252,0.330321,0.095822,0.109131,0.16703,0.091637,-0.043415,-0.018632,-0.081144,-0.198755,0.051267,0.243039,0.199399,0.152722,0.004888,0.105005,0.27474,-0.152596,0.154935,0.163476,0.016763,-0.159832,-0.31285,-0.128568,-0.244187,-0.146448,0.037462,-0.011486,-0.10176,-0.087155,0.100354,-0.287026,0.008498,-0.146673,-0.03192,-0.132901,0.055856,-0.061523,0.060406,-0.043419,-0.017865,0.028735,-0.12263,-0.143011,0.084813,-0.031569,-0.081261,0.083889,0.048766,-0.101979,0.178623,0.079494,0.046104,-0.225222,-0.093056,0.026829,-0.114804,0.242095,-0.05448,-0.10043,0.147225,0.025461
Henrietta Musgrove,-0.078969,-0.037543,0.009922,0.064289,-0.031428,0.015466,0.057858,-0.14935,-0.003015,-0.091404,-0.110849,-0.013904,0.123056,-0.034787,0.016038,0.126347,-0.087622,0.1177,-0.113656,0.096587,-0.055969,-0.054015,-0.129647,-0.033665,-0.052544,0.10453,0.105485,-0.03768,0.065445,0.058609,-0.052319,-0.02052,-0.098293,-0.042632,0.198594,1.0,0.038235,-0.109093,0.066001,0.009754,-0.000139,-0.043851,0.063194,0.040759,-0.053518,-0.034702,0.117979,0.02281,-0.005893,-0.033849,0.02484,-0.008879,0.228533,-0.011906,0.053547,-0.082795,0.040342,0.07302,-0.01951,-0.022675,0.060303,-0.071402,0.015524,-0.13276,0.003093,-0.017016,-0.095231,-0.029538,-0.195376,-0.09136,0.026885,-0.012388,-0.103056,-0.0868,-0.132015,0.079942,-0.031455,-0.077327,-0.048084,-0.002906,-0.042976,0.026624,0.110847,0.050405,-0.05962,-0.00277,0.053423,-0.028121,0.021272,-0.172566,-0.131627,0.017041,-0.067619,-0.005124,-0.214148,-0.069299,0.175798,-0.067129,0.018662,0.012244,-0.04515,0.021308,0.037348
Henry Crawford,0.132988,0.002649,-0.125407,-0.135473,0.034787,-0.094454,0.222147,-0.043338,0.280882,-0.06528,-0.070356,0.33234,0.084341,0.056672,-0.141276,0.218512,0.027835,0.116652,0.159616,0.428341,-0.10046,-0.199643,-0.144301,-0.021616,-0.117761,-0.165639,0.106171,0.382821,0.300373,0.180791,0.074582,0.167633,0.283358,0.086284,0.139552,0.038235,1.0,0.280986,0.041766,0.103417,0.119657,0.018349,0.144724,-0.036952,0.339388,0.296223,0.067323,-0.126249,-0.023602,-0.111559,-0.154256,-0.05179,0.115274,-0.029145,0.11725,-0.081673,-0.015887,-0.056917,-0.089016,0.159335,-0.051133,-0.052754,-0.094947,-0.05562,0.155422,-0.158537,0.003474,0.127624,-0.139093,0.114412,-0.047063,0.165111,-0.181229,-0.102754,-0.115,-0.041235,-0.170502,-0.029531,-0.148806,0.105718,-0.068498,-0.017016,-0.083392,-0.188229,-0.229282,-0.033666,-0.043324,-0.113238,0.040328,-0.095881,-0.148458,0.367043,0.047832,0.340084,0.015395,0.142094,-0.014767,-0.001496,0.048204,0.06429,0.03877,0.326588,0.230222
Henry Tilney,0.072904,0.004718,-0.12117,-0.078641,0.003366,-0.009826,0.03944,0.006616,0.217891,0.090566,0.065222,0.30087,-0.058524,0.026713,-0.011768,0.025685,0.071811,0.041686,0.191677,0.147742,0.085167,-0.129332,-0.110272,-0.158865,-0.07804,-0.081222,0.019644,0.258455,0.229569,0.207057,0.082702,0.180968,0.237556,0.022995,0.022563,-0.109093,0.280986,1.0,0.03532,0.057156,0.056039,0.080312,0.100099,-0.09374,0.310329,0.224936,-0.028289,-0.157052,0.040388,-0.18053,-0.196291,-0.088158,-0.021806,-0.054057,0.058155,-0.023989,-0.044176,-0.070918,-0.150263,0.168989,-0.141369,0.123545,-0.190172,-0.072265,0.033803,-0.102885,0.108642,0.221561,0.006229,0.107111,-0.04417,0.102317,-0.051406,0.160397,-0.116276,-0.057307,-0.022416,-0.008658,-0.203163,0.174711,-0.031822,-0.234973,-0.071513,-0.154607,-0.107553,-0.039149,-0.167031,-0.073362,0.063795,0.008376,0.002847,0.104307,0.0302,0.147881,0.095883,0.02373,-0.12241,0.088784,-0.084944,-0.045325,-0.049696,0.210807,0.186845
Isabella Knightley,0.050407,0.117237,0.056772,0.003437,0.143397,-0.006287,0.116859,-0.089638,0.000595,0.100775,-0.026537,0.097834,0.065711,-0.08131,-0.185138,0.144403,0.064634,-0.023568,-0.097599,0.209969,-0.007566,-0.098781,0.001188,0.006187,-0.016862,0.023471,0.123486,0.005659,0.167614,0.074716,-0.074404,-0.031634,0.080105,0.070473,0.073515,0.066001,0.041766,0.03532,1.0,-0.052636,0.087898,0.189966,0.199044,-0.195877,0.005087,0.017163,0.050429,-0.011066,0.077004,-0.111736,0.014464,-0.045267,0.049991,0.114539,0.138155,0.092791,0.023957,-0.021344,0.093706,0.057292,0.174995,0.038681,-0.124096,-0.024619,0.007937,-0.087361,-0.085191,0.047126,-0.201902,-0.09276,0.096331,-0.018073,-0.092152,-0.03275,-0.087919,-0.104726,-0.145898,0.024544,-0.007367,0.09165,-0.040389,-0.118319,-0.060353,0.101696,-0.13084,-0.075383,0.069979,-0.112102,0.021208,-0.13955,-0.181073,0.139358,-0.05525,0.119173,-0.114552,-0.146038,-0.037374,-0.062576,-0.163574,0.02703,-0.104563,0.109746,0.028435
Isabella Thorpe,0.170111,0.204335,0.224283,-0.053243,0.044232,0.1023,-0.193536,-0.071861,-0.144699,0.052745,0.185243,-0.113531,0.011964,0.190979,-0.024165,-0.163154,-0.019872,-0.110159,0.140315,-0.053811,-0.004563,0.186216,0.361765,0.030615,0.212424,-0.119361,0.326075,0.134434,-0.092906,-0.042319,-0.042296,-0.022688,0.050067,-0.053894,0.09408,0.009754,0.103417,0.057156,-0.052636,1.0,0.088424,0.289958,0.005972,-0.058826,0.122818,-0.080507,0.201612,0.186209,0.017893,-0.112678,-0.003323,-0.17803,-0.048547,0.05835,0.170073,-0.073967,0.096472,0.193551,0.151789,0.247951,0.164276,0.023125,0.050129,0.031313,-0.023269,0.090319,-0.183627,-0.063232,0.005252,-0.019119,0.051578,-0.013959,0.044544,-0.070179,0.147715,-0.052379,-0.110314,0.155435,0.041151,-0.201679,0.029656,-0.02033,-0.179842,-0.019649,0.019517,-0.047617,0.173304,-0.097879,0.079258,0.198149,0.105376,-0.101645,-0.01789,-0.023729,-0.100554,-0.00786,-0.170812,0.094752,0.008442,-0.016137,-0.052183,-0.111209,-0.137247
James Morland,0.16638,0.101612,-0.054421,-0.006118,0.124806,-0.005318,-0.042399,-0.030244,-0.156441,-0.131944,-0.079423,0.106621,-0.131688,0.23249,-0.185876,0.017579,-0.018974,0.018293,-0.013507,-0.015818,0.037506,-0.04536,-0.003962,-0.156903,-0.097851,-0.09503,0.008652,0.102964,-0.026657,-0.003727,-0.034297,-0.070405,-0.025659,0.037954,-0.036873,-0.000139,0.119657,0.056039,0.087898,0.088424,1.0,-0.038486,0.027658,0.024048,0.020633,-0.041586,-0.037072,0.1268,0.024356,-0.050332,-0.035467,-0.110032,-0.075388,-0.196458,0.03166,0.023898,0.075028,-0.002979,0.098997,-0.048088,-0.017353,0.005286,0.244813,-0.005044,0.121412,0.077901,-0.159197,-0.115516,-0.043771,-0.015385,-0.042429,-0.039548,0.04539,0.008089,-0.016973,-0.141878,-0.035749,0.017508,-0.031652,-0.118571,-0.167038,0.011076,0.014909,-0.127993,-0.026972,0.090962,0.070646,0.005132,-0.047106,-0.028057,0.067837,0.030917,-0.100748,-0.007419,-0.037733,0.025931,-0.053237,0.053218,0.10033,0.042234,-0.087538,-0.119806,-0.117282
Jane Bennet,0.022708,0.272162,0.298592,0.033186,-0.019796,-0.002299,-0.179439,-0.18958,-0.303171,0.316776,0.412849,-0.078731,0.041492,0.027816,-0.03932,-0.033893,-0.115078,-0.120273,0.289275,0.036579,0.056457,0.334476,0.557195,0.155434,0.390993,0.061641,0.452848,0.158165,-0.050647,-0.043762,0.014299,0.075834,0.059046,0.043396,0.141252,-0.043851,0.018349,0.080312,0.189966,0.289958,-0.038486,1.0,0.009355,-0.098688,-0.020954,0.009439,0.185545,0.169284,0.072517,-0.207555,0.052146,0.029418,-0.072994,0.36257,0.07266,-0.079046,0.07568,0.210799,0.161975,0.381498,0.373173,-0.057585,-0.202486,0.035552,-0.077261,0.057392,-0.280391,-0.082702,-0.04261,0.027549,0.318516,-0.047271,0.121971,-0.021221,0.22616,-0.02484,-0.22769,0.155753,0.184246,-0.095937,0.118758,-0.13976,-0.261948,-0.008239,0.023465,-0.098112,0.228909,-0.090633,0.039517,0.136927,-0.137423,-0.122476,-0.028496,-0.129562,-0.122088,0.095464,-0.084571,0.201462,-0.127888,-0.014906,-0.069445,-0.19915,-0.181697
Jane Fairfax,-0.009857,0.083546,0.001282,-0.061244,0.034287,0.098786,0.198278,-0.135277,0.151425,-0.1811,-0.056104,0.260074,-0.01122,-0.024541,0.036735,0.166365,0.019141,0.110185,-0.168606,0.404565,-0.136142,-0.240201,-0.251428,0.062476,-0.06695,-0.147587,0.137797,0.227848,0.315167,0.19982,-0.270221,0.054622,0.173578,0.192039,0.330321,0.063194,0.144724,0.100099,0.199044,0.005972,0.027658,0.009355,1.0,-0.22904,0.160291,0.217796,0.2063,-0.308296,0.112441,-0.115099,-0.119209,-0.066902,0.260008,0.076689,0.169195,-0.042553,-0.004351,-0.035679,-0.124929,0.085533,-0.010149,0.205888,-0.187113,-0.277268,-0.15509,-0.149865,0.020496,0.261461,-0.194947,0.093413,-0.072071,0.054904,-0.299887,0.145082,-0.295633,0.162392,-0.034553,0.005591,-0.433189,0.20186,0.029259,-0.187142,0.026586,0.055502,-0.251209,-0.059478,-0.191591,-0.033319,-0.03567,-0.095506,-0.126368,0.25495,0.149861,0.345144,-0.09745,-0.36173,-0.011455,-0.265248,9.7e-05,-0.074802,-0.090304,0.360726,0.179133
John Dashwood,-0.038497,0.038508,0.05946,0.063828,-0.10798,0.057613,-0.054049,-0.007043,-0.107617,0.066009,-0.002484,-0.095844,-0.028492,0.023315,-0.028626,-0.130905,-0.070942,-0.075208,0.053627,-0.119766,-0.054985,0.145376,0.010336,0.096402,0.110495,0.084911,-0.039319,-0.04289,-0.171925,-0.140848,-0.014073,0.020485,-0.041306,-0.082992,0.095822,0.040759,-0.036952,-0.09374,-0.195877,-0.058826,0.024048,-0.098688,-0.22904,1.0,-0.082842,-0.055019,-0.135489,0.13588,-0.027199,0.055592,-0.040844,0.055255,-0.033047,-0.025894,-0.034711,-0.043219,0.038073,0.037457,0.050377,-0.093937,-0.105194,-0.25771,0.126165,-0.005394,0.146779,-0.037181,-0.057165,-0.124976,0.124783,-0.080072,-0.0381,-0.027287,-0.045897,-0.097245,0.109419,-0.104546,-0.087776,-0.092404,0.138973,-0.112617,-0.125563,0.181046,0.091487,-0.16367,0.10443,0.156084,0.009619,-0.039805,0.064752,0.033662,0.049375,-0.086437,0.018801,-0.101405,-0.024891,0.088987,0.104017,-0.000798,0.168708,-0.073386,0.165965,-0.068011,-0.113319
