character,Admiral Croft,Anna Weston,Anne Elliot,Anne Steele,Anne de Bourgh,Augusta Elton,Captain Benwick,Captain Harville,Captain Wentworth,Caroline Bingley,Catherine Morland,Charles Bingley,Charles Musgrove,Charlotte Lucas,Charlotte Palmer,Colonel Brandon,Colonel Fitzwilliam,Dr. Grant,Edmund Bertram,Edward Ferrars,Eleanor Tilney,Elinor Dashwood,Elizabeth Bennet,Elizabeth Elliot,Emma Woodhouse,Fanny Dashwood,Fanny Price,Fitzwilliam Darcy,Frank Churchill,Frederick Tilney,General Tilney,George Knightley,George Wickham,Georgiana Darcy,Harriet Smith,Henrietta Musgrove,Henry Crawford,Henry Tilney,Isabella Knightley,Isabella Thorpe,James Morland,Jane Bennet,Jane Fairfax,John Dashwood,John Thorpe,John Willoughby,Julia Bertram,Lady Bertram,Lady Catherine de Bourgh,Lady Lucas,Lady Middleton,Lady Russell,Louisa Musgrove,Lucy Steele,Lydia Bennet,Margaret Dashwood,Maria Bertram,Marianne Dashwood,Mary Bennet,Mary Crawford,Mary Musgrove,Miss Bates,Mr. Allen,Mr. Bennet,Mr. Gardiner,Mr. Hurst,Mr. Perry,Mr. Rushworth,Mr. Shepherd,Mr. Weston,Mr. Woodhouse,Mr. Yates,Mrs. Allen,Mrs. Bates,Mrs. Bennet,Mrs. Clay,Mrs. Cole,Mrs. Croft,Mrs. Dashwood,Mrs. Ferrars,Mrs. Gardiner,Mrs. Grant,Mrs. Harville,Mrs. Hurst,Mrs. Jennings,Mrs. Morland,Mrs. Norris,Mrs. Phillips,Mrs. Price,Mrs. Smith,Mrs. Thorpe,Philip Elton,Robert Ferrars,Robert Martin,Sir John Middleton,Sir Thomas Bertram,Sir Walter Elliot,Sir William Lucas,Susan Price,Thomas Palmer,William Collins,William Elliot,William Price
Mr. Perry,-0.109165,0.019704,-0.067188,-0.055844,0.041112,-0.101943,0.089465,-0.081984,0.058339,-0.148335,-0.13439,-0.010147,0.027956,0.113596,0.046932,0.0834,-0.071671,0.057751,-0.057526,0.047201,0.085342,-0.074279,-0.161241,-0.033937,-0.153635,0.0202,-0.151776,-0.0828,0.052173,-0.052639,0.038118,-0.049989,0.012189,0.077502,-0.11163,0.010116,0.023363,-0.101627,0.016014,-0.136306,0.055603,-0.341597,-0.015484,0.021517,0.013762,0.045437,-0.042453,-0.198268,0.014544,0.052164,0.015732,0.159795,-0.119311,-0.095144,-0.030728,-0.099452,-0.040808,-0.129239,-0.066014,-0.077784,-0.102554,-0.01701,0.014821,0.030142,-0.090676,0.083791,1.0,0.169232,-0.096721,0.075959,0.059683,-0.076211,-0.099367,-0.047009,-0.057928,0.006107,0.07042,-0.151511,-0.025708,-0.020422,0.041788,-0.066801,-0.062603,-0.068554,-0.008893,0.034549,-0.230184,0.191624,-0.069449,-0.081873,0.046675,0.166909,0.023181,-0.078309,0.092126,0.072244,-0.001541,0.14567,0.032559,0.163245,-0.050221,0.054409,-0.065972
Mr. Rushworth,-0.232963,-0.126966,-0.125519,-0.020527,-0.013825,0.061459,0.219798,0.061036,0.237291,-0.2516,-0.272103,0.210117,0.061181,0.094773,-0.17386,0.208586,0.070347,0.089481,-0.001862,0.171557,-0.045425,-0.208633,-0.108097,-0.184253,-0.294497,0.00361,-0.133196,0.116806,0.145987,0.042681,-0.002828,-0.088581,0.130212,0.151741,0.010629,-0.026993,0.263599,-0.059449,0.035852,-0.189534,0.141638,-0.216183,0.01964,0.120639,0.03054,0.179994,0.014782,-0.292229,0.046649,0.158407,-0.136261,0.219256,0.062883,-0.284819,-0.14068,-0.277733,0.186322,-0.143867,-0.073696,-0.069308,-0.109977,0.090859,-0.14711,0.099284,-0.033501,0.084749,0.169232,1.0,0.027557,0.031148,-0.138573,-0.153644,-0.071661,0.026679,-0.256451,-0.032543,-0.095858,-0.151565,0.162272,-0.044792,-0.118708,-0.069541,-0.025156,0.033633,-0.179743,0.070673,-0.209573,0.018103,-0.195123,-0.052277,-0.158942,0.105483,0.050663,0.208773,0.098585,0.043517,0.133781,-0.016402,0.199244,0.213779,0.094694,0.243537,0.082125
Mr. Shepherd,-0.056404,-0.061802,0.06141,0.015627,-0.09265,0.236698,0.093891,-0.064124,-0.106295,0.00646,-0.163142,0.273343,0.081944,-0.103774,-0.294292,0.022247,0.150121,0.324459,-0.055696,0.149212,-0.157656,-0.040289,-0.046487,-0.146923,-0.092184,-0.045325,0.021888,-0.042758,-0.017446,-0.070582,0.023755,0.072373,0.040055,-0.123371,0.081135,-0.135253,0.074353,0.037094,-0.111611,-0.148016,0.067053,0.047586,-0.113354,-0.070139,-0.008905,0.136031,-0.021422,-0.047639,0.146086,0.140721,-0.185447,-0.049206,-0.056227,-0.086612,-0.257253,-0.169725,0.186324,0.094832,0.022082,-0.189362,0.13729,0.308673,-0.054169,0.07368,0.255073,0.018178,-0.096721,0.027557,1.0,-0.066808,-0.196673,-0.14847,0.031111,0.225643,-0.134879,-0.031851,-0.072294,0.016171,0.290958,-0.063173,-0.186154,0.028846,0.070462,0.014486,-0.121208,-0.113917,0.129754,-0.131106,-0.154808,0.032139,-0.185756,-0.043693,-0.017587,0.335185,0.028936,0.081127,-0.124545,-0.215591,0.293181,0.092786,0.19049,0.08256,0.293929
Mr. Weston,0.227859,0.113716,-0.053934,-0.108522,-0.074267,-0.041367,-0.02338,0.020607,0.06232,-0.025564,0.038182,-0.030419,-0.025054,-0.103094,0.147693,0.004577,-0.138536,-0.024479,0.135802,-0.059178,0.149113,0.031791,-0.054603,0.072018,0.0086,0.075162,-0.151076,-0.036263,0.044851,-0.087396,0.093852,0.003192,-0.119771,-0.069289,-0.099246,-0.066361,0.038947,-0.086202,0.030013,-0.03667,0.054498,-0.124982,-0.073978,0.136265,0.065254,-0.091107,0.028516,0.075357,-0.037688,-0.086968,0.048413,0.02579,-0.038865,0.019691,0.114808,0.078246,-0.00139,0.002207,-0.080624,-0.051349,-0.128854,-0.019587,-0.014575,-0.006929,-0.089233,0.08712,0.075959,0.031148,-0.066808,1.0,0.164522,-0.009999,-0.047388,0.05372,0.144276,-0.014871,-0.076928,-0.178277,-0.008539,-0.038157,0.037532,0.067624,-0.119749,0.013595,0.167252,0.122645,0.005861,-0.010991,-0.03335,-0.041434,0.136889,0.077774,0.013562,-0.184779,-0.096612,0.11107,-0.114218,-0.006118,-0.086145,0.016984,0.091261,-0.114546,0.074193
Mr. Woodhouse,0.102691,0.402179,0.279549,-0.266947,-0.113734,-0.181336,-0.470123,-0.056141,0.061586,0.356463,0.364172,-0.424178,-0.186653,-0.088389,0.34117,-0.10055,-0.277134,-0.263805,0.338053,-0.204396,0.414805,0.404591,0.350087,0.171941,0.429375,0.11317,0.235922,-0.151818,0.012779,0.04229,-0.077269,0.050305,-0.280871,-0.190066,-0.218901,0.036672,-0.18755,0.209769,0.047961,0.345775,-0.327868,0.170245,-0.156103,-0.01271,-0.050255,-0.315091,-0.056615,0.378766,-0.288574,-0.114805,0.102049,-0.059897,-0.068344,0.354103,0.363362,0.300191,-0.034548,0.17022,-0.098859,0.286531,0.061036,-0.225604,0.087481,0.024576,-0.082256,-0.372337,0.059683,-0.138573,-0.196673,0.164522,1.0,0.110273,0.171083,0.104721,0.409,-0.208183,0.021449,0.056452,-0.086885,-0.321502,0.474747,0.23655,-0.237854,0.081714,0.366811,-0.0395,0.255715,0.048463,0.141736,0.009915,0.100719,-0.237395,0.088462,-0.427093,-0.20703,0.230306,-0.009255,0.30233,-0.159367,-0.096819,-0.067018,-0.468681,-0.154301
Mr. Yates,0.09268,0.062405,0.049857,0.017991,0.018906,-0.170565,-0.067329,0.105834,-0.056237,0.033538,0.101435,-0.276901,-0.160418,-0.079873,0.139427,-0.011299,-0.009892,-0.200539,0.165171,-0.003804,0.017793,0.066253,0.196697,0.037267,0.063523,-0.070951,0.022613,0.010214,-0.079402,0.196038,-0.046435,0.072287,-0.050863,0.053932,-0.17649,0.108021,-0.099521,0.000996,-0.056676,-0.015482,-0.008365,0.056224,-0.108783,0.070428,0.114861,-0.166543,-0.041723,0.020883,-0.069522,-0.176608,0.087373,-0.142679,-0.033306,0.094812,0.095558,-0.002725,-0.174377,-0.147912,-0.000608,0.198471,-0.204651,-0.274885,0.186376,0.088304,-0.014565,0.044332,-0.076211,-0.153644,-0.14847,-0.009999,0.110273,1.0,-0.049973,-0.089547,-0.036113,-0.076984,-0.002095,-0.010841,-0.143281,0.020177,0.324822,0.062157,-0.112523,-0.188446,-0.01731,0.1001,-0.131441,-0.057919,-0.018659,-0.057606,-0.031023,-0.102184,0.026649,-0.193728,-0.002335,-0.024281,0.117041,0.133118,-0.150079,-0.158563,-0.1363,-0.091366,-0.184884
Mrs. Allen,-0.002874,0.190876,0.071607,-0.094937,-0.196359,0.164051,-0.168361,-0.141856,0.056294,0.374187,0.377402,-0.100401,-0.030336,-0.166841,-0.099477,-0.166267,-0.005932,-0.04047,0.119256,-0.143466,0.200585,0.204433,0.24757,0.11215,0.35869,0.051643,0.107703,-0.193893,-0.099263,-0.084227,-0.110916,-0.004629,-0.122765,-0.248444,-0.080936,-0.039712,-0.119469,0.271674,0.010115,0.400785,-0.294574,0.337079,-0.037319,-0.124194,-0.100633,-0.145431,0.056031,0.376897,-0.183595,0.182543,0.069681,-0.162244,-0.10786,0.049627,0.188944,0.268801,-0.001482,0.200996,-0.016917,0.134229,0.264642,-0.030256,-0.073148,-0.095233,0.106422,-0.21034,-0.099367,-0.071661,0.031111,-0.047388,0.171083,-0.049973,1.0,0.127461,0.361793,0.017895,-0.103986,0.045049,0.025958,-0.269879,0.168127,0.010583,-0.14158,0.090367,0.177562,-0.198051,0.333531,-0.209014,0.231882,0.021361,0.093343,-0.24926,-0.058509,-0.120546,-0.148319,0.049468,-0.138049,0.170866,-0.038132,-0.243198,0.129568,-0.110503,0.069351
Mrs. Bates,-0.183888,0.218224,0.144559,-0.038887,-0.086659,0.247111,-0.006816,-0.190525,-0.105067,0.100939,0.01465,0.020759,0.044713,-0.129483,-0.140345,0.052793,0.137827,0.161356,0.029618,0.203575,-0.10288,0.077505,0.062567,-0.241028,0.05328,0.034624,0.131375,-0.060887,0.047416,-0.057494,0.081909,0.014767,-0.093389,-0.138703,0.057005,-0.032393,-0.089583,0.23072,-0.18759,0.069647,-0.143841,0.034236,-0.030873,-0.066573,-0.130467,-0.008286,-0.047812,0.083928,0.088111,0.177272,-0.166897,-0.131266,0.013799,0.046187,-0.074942,-0.07429,0.2442,0.195604,0.020165,-0.197972,0.211699,0.30641,-0.107499,-0.093941,0.303932,-0.167217,-0.047009,0.026679,0.225643,0.05372,0.104721,-0.089547,0.127461,1.0,-0.011073,-0.04762,0.048673,0.11227,0.379811,-0.257552,0.001998,0.101458,-0.01483,0.103936,-0.043842,-0.028585,0.05468,-0.115943,0.006493,0.029636,-0.197147,-0.108779,-0.101323,0.147594,-0.049693,0.105955,0.005092,-0.065383,0.084531,0.070957,0.004253,-0.072913,0.063984
Mrs. Bennet,0.353052,0.326273,0.159501,-0.206705,-0.350578,-0.054705,-0.504238,-0.140973,-0.118045,0.502895,0.59163,-0.414734,-0.126296,-0.261128,0.260807,-0.414599,-0.339256,-0.252162,0.258569,-0.480001,0.476617,0.552303,0.312548,0.376344,0.643871,0.141397,0.00384,-0.24754,-0.186501,-0.162644,-0.097519,0.087687,-0.348679,-0.354137,-0.354543,-0.08089,-0.305864,0.113591,0.125537,0.606003,-0.360737,0.383127,-0.133439,-0.052507,-0.118456,-0.445537,0.18527,0.651276,-0.279506,-0.096098,0.144889,-0.15092,-0.213962,0.483998,0.395205,0.618147,-0.107935,0.231041,-0.17941,0.262176,0.242613,-0.241391,0.091817,-0.093147,-0.10425,-0.220162,-0.057928,-0.256451,-0.134879,0.144276,0.409,-0.036113,0.361793,-0.011073,1.0,-0.024117,-0.012105,0.061511,-0.164932,-0.224192,0.32897,0.269119,-0.262683,0.283804,0.613796,-0.096178,0.600585,-0.217982,0.318402,0.140505,0.464077,-0.295138,-0.036428,-0.455485,-0.336547,0.130327,-0.307079,0.275951,-0.32455,-0.320901,0.020972,-0.496556,-0.017941
Mrs. Clay,-0.041212,-0.013931,-0.167492,0.024053,0.161953,0.025932,0.061857,-0.046226,-0.09072,0.018768,-0.064393,0.152316,0.11172,0.043518,-0.03158,-0.066531,0.11596,0.012809,-0.19141,0.058387,0.001467,-0.174846,-0.180103,-0.020376,-0.041461,-0.07294,-0.039502,0.019429,-0.118137,-0.136957,-0.114905,-0.101682,0.021571,0.13938,0.046157,0.123576,-0.031726,0.035269,-0.058891,0.067435,0.055246,0.05698,0.155428,-0.001347,-0.050944,0.077792,0.093779,-0.03876,0.118098,-0.057836,0.091949,-0.008965,-0.045742,-0.146956,-0.047786,0.025496,0.051178,0.04134,0.042321,0.002311,0.012278,0.163817,-0.161087,-0.207713,-0.025862,-0.039249,0.006107,-0.032543,-0.031851,-0.014871,-0.208183,-0.076984,0.017895,-0.04762,-0.024117,1.0,-0.03224,0.052253,-0.138634,0.08244,-0.11764,-0.207189,0.035976,-0.06694,0.045419,-0.124205,-0.032942,0.005725,-0.016628,0.116433,0.034868,0.152188,-0.139716,0.075938,0.081681,-0.111921,-0.043245,-0.07551,0.087462,-0.023868,0.025757,0.090206,-0.091242
Mrs. Cole,-0.00582,-0.093525,-0.077334,-0.053268,0.068197,-0.088728,0.008022,0.014117,-0.155778,-0.054884,-0.121483,-0.125887,-0.0509,0.137697,0.074429,-0.100913,-0.150517,0.093698,-0.069158,-0.193499,0.08402,-0.017371,-0.146085,-0.113205,-0.078402,0.120525,-0.179529,-0.058008,-0.177188,-0.186191,0.005604,0.10988,-0.000285,0.091632,-0.139666,-0.028499,-0.154266,-0.034624,0.029455,-0.093861,-0.15899,-0.127884,0.021311,-0.0416,-0.152425,-0.077531,-0.170242,-0.041991,0.051548,0.192979,-0.015995,-0.016706,-0.176706,0.065106,-0.063554,-0.003766,-0.048956,-0.114366,0.175596,0.051551,-0.16033,0.08597,0.027479,-0.016972,0.081598,-0.043155,0.07042,-0.095858,-0.072294,-0.076928,0.021449,-0.002095,-0.103986,0.048673,-0.012105,-0.03224,1.0,-0.163393,-0.069453,0.048673,0.021152,-0.017302,-0.01344,-0.023366,0.038943,0.051962,-0.104934,-0.083887,0.070643,-0.086263,0.04965,0.140799,-0.150784,-0.097712,0.176102,-0.034591,-0.054162,0.018782,-0.091076,0.029417,0.041053,-0.129561,-0.115319
Mrs. Croft,0.064795,0.091133,0.001725,0.000191,-0.022262,0.053888,-0.124021,-0.068892,-0.151382,0.200004,0.165038,-0.115335,0.018885,-0.075615,-0.072015,-0.04139,0.037216,-0.141163,-0.106808,-0.00132,-0.011967,0.036662,-0.033189,0.002074,0.116929,-0.093578,0.091886,-0.029012,-0.061199,0.07428,-0.081579,-0.090734,-0.041389,-0.091255,-0.028623,-0.003151,-0.154836,0.137493,-0.120215,0.212878,-0.042119,0.19785,-0.001042,-0.158771,0.059764,-0.042936,0.066005,0.128879,0.092702,-0.113552,-0.049478,-0.160323,0.023885,0.084608,0.057599,0.13691,-0.045543,0.074947,-0.065778,-0.01214,0.075987,-0.04405,0.130692,-0.104783,-0.040063,-0.104376,-0.151511,-0.151565,0.016171,-0.178277,0.056452,-0.010841,0.045049,0.11227,0.061511,0.052253,-0.163393,1.0,-0.047258,-0.102562,0.051083,-0.066772,0.122033,-0.079249,0.057942,-0.07818,0.036391,-0.000764,0.053522,0.1034,0.093891,-0.131351,-0.003962,-0.042673,-0.111723,-0.13824,-0.057521,0.049938,-0.014503,-0.09598,-0.195892,-0.06764,-0.079686
Mrs. Dashwood,-0.227914,0.013024,0.250376,-0.091428,0.040164,0.171269,-0.018256,-0.195783,0.036477,-0.054338,-0.095581,0.244119,0.131129,-0.049309,-0.092759,0.086354,0.127622,0.285019,0.091737,0.194934,-0.207047,0.093212,0.148409,-0.140415,-0.028049,-0.024864,0.170574,-0.043216,0.188682,-0.026931,0.107615,0.026367,-0.033484,-0.013842,0.220217,-0.075056,0.173321,0.073857,-0.078325,-0.110092,-0.126922,-0.079978,-0.051707,-0.107352,-0.098689,0.05919,0.050659,-0.036576,0.060916,0.16329,-0.103776,0.017437,0.106221,-0.042618,-0.194546,-0.232132,0.256951,0.237136,0.018081,-0.174919,0.332364,0.323098,-0.081425,0.044033,0.238794,-0.188709,-0.025708,0.162272,0.290958,-0.008539,-0.086885,-0.143281,0.025958,0.379811,-0.164932,-0.138634,-0.069453,-0.047258,1.0,-0.240317,-0.136762,0.136893,-0.060727,0.12001,-0.133876,-0.148211,0.068564,0.017364,-0.176395,-0.00283,-0.279507,-0.058224,0.039839,0.321856,-0.018648,0.191425,0.032325,-0.043661,0.213995,0.295323,0.165993,0.071701,0.17831
Mrs. Ferrars,0.063328,-0.348689,-0.267111,0.181072,0.066587,0.049497,0.227989,0.194679,-0.09492,-0.286864,-0.360037,0.07371,-0.086753,0.058691,-0.111419,0.126089,0.057986,0.028575,-0.32478,-0.051631,-0.181786,-0.30509,-0.269999,-0.015763,-0.36047,-0.056931,-0.256637,0.035078,-0.174154,-0.013828,0.042725,-0.117036,0.102171,0.098462,0.041953,-0.031167,-0.089519,-0.27055,0.224151,-0.29009,0.297369,-0.156261,0.085363,0.095771,0.03739,0.05108,-0.230091,-0.277655,0.289564,-0.049395,0.09122,0.226085,-0.107786,-0.172183,-0.159094,-0.199911,-0.15984,-0.345494,0.106024,-0.052754,-0.32509,-0.118793,-0.07099,0.005107,-0.052908,0.422219,-0.020422,-0.044792,-0.063173,-0.038157,-0.321502,0.020177,-0.269879,-0.257552,-0.224192,0.08244,0.048673,-0.102562,-0.240317,1.0,-0.146093,-0.197819,0.265435,-0.161592,-0.078996,0.268309,-0.244174,0.012834,-0.185386,-0.036326,0.120368,0.135665,-0.101642,-0.015973,0.140184,-0.248562,0.024519,-0.203179,-0.107089,-0.102184,-0.019866,0.154773,-0.099723
Mrs. Gardiner,0.089404,0.331102,0.186631,-0.208117,-0.110395,-0.114535,-0.329756,0.137489,0.01241,0.397908,0.313575,-0.388234,-0.257479,-0.138235,0.203759,-0.156814,-0.228677,-0.311027,0.324055,-0.123165,0.386486,0.386246,0.423026,0.097132,0.399265,0.038402,0.106873,-0.130464,-0.087388,0.106436,-0.158228,0.083312,-0.214607,-0.219089,-0.313694,0.075772,-0.199479,0.096445,-0.027241,0.23359,-0.268804,0.194476,-0.217749,-0.023621,-0.003917,-0.26335,-0.128271,0.20739,-0.215441,-0.132234,0.09912,-0.06521,-0.147799,0.282254,0.215236,0.16165,-0.150986,-0.029599,-0.057671,0.379507,-0.127015,-0.376263,0.010525,0.010744,-0.067528,-0.22221,0.041788,-0.118708,-0.186154,0.037532,0.474747,0.324822,0.168127,0.001998,0.32897,-0.11764,0.021152,0.051083,-0.136762,-0.146093,1.0,0.170407,-0.196565,-0.008056,0.158997,0.116016,0.15978,0.0662,0.120892,-0.070757,0.066142,-0.285614,-0.045159,-0.491329,-0.156713,0.193221,0.018477,0.465172,-0.105516,-0.210323,-0.128419,-0.363555,-0.239498
Mrs. Grant,0.068979,0.173777,0.311469,-0.03357,-0.258769,-0.150611,-0.331435,-0.077117,-0.02919,0.107273,0.218164,-0.278275,-0.023139,-0.171511,0.16753,-0.198844,-0.189579,-0.145915,0.385984,-0.219222,0.173887,0.414299,0.344204,0.149424,0.270541,0.102992,0.13612,-0.166191,0.050907,-0.006377,0.089314,0.10327,-0.215325,-0.245757,-0.063307,0.051952,-0.060572,-0.106136,0.056588,0.121111,-0.279261,0.144237,-0.218459,-0.042447,-0.169954,-0.168022,0.069378,0.263242,-0.205821,-0.01985,0.076537,-0.024487,0.059324,0.297694,0.236556,0.097016,0.115281,0.140076,-0.106781,0.055057,0.153511,-0.117473,0.018199,0.22235,-0.049922,-0.220057,-0.066801,-0.069541,0.028846,0.067624,0.23655,0.062157,0.010583,0.101458,0.269119,-0.207189,-0.017302,-0.066772,0.136893,-0.197819,0.170407,1.0,-0.193065,0.223231,0.212091,0.103723,0.258985,-0.090505,0.03224,-0.110649,0.028575,-0.267183,0.111316,-0.180653,-0.277942,0.31838,0.015681,0.056827,-0.143822,-0.075541,0.028428,-0.292,0.113091
